X,Y,OBJECTID,Citation_N,Address,Latitude,Longitude,Neighborho,Community,Ward,Day_ID,Date,Code,Descriptio,Tow_Dist
-93.2610244747996,44.9677124024055,2887,271118312482,1505 ELLIOT AVE,44.9677124023,-93.2610244751,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.257843017841,44.9680061344756,2888,271118312483,1103 15TH ST E,44.968006134,-93.2578430176,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2573318485859,44.9679107667685,2889,271118312484,1203 9TH ST S,44.9679107666,-93.2573318481,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2555770878123,44.9680747986131,2890,271118312485,805 13TH AVE S,44.9680747986,-93.2555770874,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2555618290152,44.9680671687649,2891,271118312486,807 13TH AVE S,44.9680671692,-93.2555618286,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2556228642038,44.9680252072976,2892,271118312487,809 13TH AVE S,44.9680252075,-93.2556228638,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2599639888469,44.9663619993069,2893,271118312488,927 17TH ST E,44.9663619995,-93.2599639893,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2600326538839,44.9663581843828,2894,271118312489,925 17TH ST E,44.9663581848,-93.2600326538,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2602386471958,44.9663429255856,2895,271118312490,911 17TH ST E,44.966342926,-93.2602386475,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2603301999787,44.9663581843828,2896,271118312491,909 17TH ST E,44.9663581848,-93.2603302002,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2604370115588,44.9663391115608,2897,271118312492,907 17TH ST E,44.9663391113,-93.2604370117,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.260559081936,44.9663505554338,2898,271118312493,905 17TH ST E,44.9663505554,-93.260559082,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2645339963468,44.9516143795001,2899,271118312494,2814 COLUMBUS AVE S,44.9516143799,-93.2645339966,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2640609745343,44.9516296382972,2900,271118312495,2812 COLUMBUS AVE S,44.9516296387,-93.2640609741,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2644500734121,44.9516181944242,2901,271118312496,2808 COLUMBUS AVE S,44.9516181946,-93.2644500732,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2646102903326,44.9515419004384,2902,271118312497,2812 COLUMBUS AVE S,44.9515419006,-93.2646102905,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2641754150633,44.9498405459045,2903,271118312498,2904 COLUMBUS AVE S,44.9498405457,-93.264175415,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2640609745343,44.9488601688618,2904,271118312499,2928 COLUMBUS AVE S,44.9488601685,-93.2640609741,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2640609745343,44.9489326479234,2905,271118312500,2930 COLUMBUS AVE S,44.9489326477,-93.2640609741,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.261253356757,44.9600143432874,2906,271118312501,2220 ELLIOT AVE,44.9600143433,-93.2612533569,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.261138916228,44.9603843693432,2907,271118312502,2218 ELLIOT AVE,44.9603843689,-93.261138916,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2611999514166,44.9602355953965,2908,271118312503,2218 ELLIOT AVE,44.9602355957,-93.2611999512,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.261138916228,44.9603843693432,2909,271118312504,2216 ELLIOT AVE,44.9603843689,-93.261138916,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2611846926195,44.9604187009624,2910,271118312505,2212 ELLIOT AVE,44.9604187012,-93.2611846924,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2612304690109,44.9604530334807,2911,271118312506,2212 ELLIOT AVE,44.9604530334,-93.2612304688,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2610778810393,44.9605293274665,2912,271118312507,2208 ELLIOT AVE,44.9605293274,-93.2610778809,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2595062258316,44.9626884459151,2913,271118312508,2004 10TH AVE S,44.962688446,-93.2595062256,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2594070432004,44.9624748227549,2914,271118312509,2012 10TH AVE S,44.962474823,-93.2594070435,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2595825198174,44.9619598385758,2915,271118312510,2014 10TH AVE S,44.9619598389,-93.2595825195,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2597503665861,44.9613685604108,2916,271118312511,2016 10TH AVE S,44.9613685608,-93.2597503662,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2592544552289,44.9625511167407,2917,271118312512,2026 10TH AVE S,44.9625511169,-93.2592544556,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2595748899691,44.9608306884855,2918,271118312513,2200 10TH AVE S,44.9608306885,-93.2595748901,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.259757995535,44.9607124330324,2919,271118312514,2204 10TH AVE S,44.9607124329,-93.2597579956,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2596206663606,44.960865021004,2920,271118312515,2204 10TH AVE S,44.9608650208,-93.2596206665,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2597427367378,44.9605674740098,2921,271118312516,2204 10TH AVE S,44.9605674744,-93.2597427368,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2597503665861,44.9606437679956,2922,271118312517,2210 10TH AVE S,44.9606437683,-93.2597503662,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2597427367378,44.9605674740098,2923,271118312518,2210 10TH AVE S,44.9605674744,-93.2597427368,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2598190307236,44.9605674740098,2924,271118312519,2212 10TH AVE S,44.9605674744,-93.2598190308,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2596435550061,44.9604263308105,2925,271118312520,2212 10TH AVE S,44.9604263306,-93.2596435547,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2598571781662,44.9608573911557,2926,271118312521,2214 10TH AVE S,44.9608573914,-93.2598571777,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2593688966572,44.9600677486278,2927,271118312522,2302 10TH AVE S,44.960067749,-93.2593688965,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.28661346414,44.9666595463011,2928,271118312523,1727 CLIFTON PL,44.9666595459,-93.2866134644,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2864456173713,44.9667015077684,2929,271118312524,1725 CLIFTON PL,44.9667015076,-93.2864456177,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2863845821827,44.9667510981847,2930,271118312525,1723 CLIFTON PL,44.9667510986,-93.2863845825,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2835693363558,44.9651679991039,2931,271118312526,201 CLIFTON AVE,44.9651679993,-93.2835693359,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2831420900354,44.9652595518868,2932,271118312527,223 CLIFTON AVE,44.965259552,-93.2831420898,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2829437256723,44.9653091432024,2933,271118312528,219 CLIFTON AVE,44.9653091431,-93.2829437256,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2828826904837,44.9653472897457,2934,271118312529,217 CLIFTON AVE,44.96534729,-93.2828826904,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2826538085264,44.9654121398584,2935,271118312530,225 CLIFTON AVE,44.9654121399,-93.2826538086,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2849197385551,44.9664115906224,2936,271118312531,327 CLIFTON AVE,44.9664115906,-93.2849197388,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.28569793721,44.966781615779,2937,271118312532,411 CLIFTON AVE,44.9667816162,-93.285697937,Loring Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2688980105347,44.9683151244435,2938,271118312533,1425 5TH AVE S,44.9683151245,-93.2688980103,Elliot Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2685852047434,44.96887207009,2939,271118312534,507 14TH ST E,44.9688720703,-93.2685852051,Elliot Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2682571410542,44.9688682551659,2940,271118312535,515 14TH ST E,44.9688682556,-93.2682571411,Elliot Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.268043517894,44.968860626217,2941,271118312536,527 14TH ST E,44.9688606262,-93.2680435181,Elliot Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2673339842759,44.9688796999383,2942,271118312537,601 14TH ST E,44.9688796997,-93.2673339844,Elliot Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2673568729213,44.9688491823439,2943,271118312538,603 14TH ST E,44.9688491821,-93.2673568726,Elliot Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2668533326152,44.968860626217,2944,271118312539,613 14TH ST E,44.9688606262,-93.2668533325,Elliot Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2646789553694,44.9693946841174,2945,271118312540,1005 PARK AVENUE FRONTAGE ROAD,44.9693946838,-93.2646789551,Elliot Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.264633178978,44.9694442745337,2946,271118312541,1003 PARK AVENUE FRONTAGE ROAD,44.9694442749,-93.2646331787,Elliot Park,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2664184573459,44.967155456759,2947,271118312542,625 16TH ST E,44.9671554565,-93.266418457,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2659988399744,44.967166900632,2948,271118312543,633 16TH ST E,44.9671669006,-93.2659988403,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2657775878653,44.9671592716831,2949,271118312544,637 16TH ST E,44.9671592712,-93.2657775879,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2672882078845,44.967166900632,2950,271118312545,603 16TH ST E,44.9671669006,-93.267288208,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2673721317184,44.9671401979618,2951,271118312546,601 16TH ST E,44.9671401978,-93.2673721313,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2623748778983,44.9680061344756,2952,271118312547,801 15TH ST E,44.968006134,-93.2623748779,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2621307371438,44.9679718019572,2953,271118312548,807 15TH ST E,44.9679718018,-93.2621307373,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.262054443158,44.9679832458302,2954,271118312549,807 15TH ST E,44.9679832458,-93.2620544434,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2619781491722,44.967979430906,2955,271118312550,811 15TH ST E,44.9679794312,-93.2619781494,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2617340084177,44.9679870607543,2956,271118312551,817 15TH ST E,44.9679870605,-93.2617340088,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2616653442802,44.9679946897032,2957,271118312552,819 15TH ST E,44.9679946899,-93.2616653442,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2615509037512,44.9680213923734,2958,271118312553,823 15TH ST E,44.9680213928,-93.2615509033,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2613906859314,44.9679908756784,2959,271118312554,827 15TH ST E,44.9679908752,-93.261390686,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2609176632196,44.9679946897032,2960,271118312555,901 15TH ST E,44.9679946899,-93.2609176636,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2608337402849,44.9680175783486,2961,271118312556,903 15TH ST E,44.9680175781,-93.2608337402,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2607192997559,44.9680137634245,2962,271118312557,907 15TH ST E,44.9680137634,-93.2607192993,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2404937744681,44.9463233945091,2963,271118312558,3101 22ND AVE S,44.9463233948,-93.2404937744,Corcoran,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2404937744681,44.9463996884949,2964,271118312559,3103 22ND AVE S,44.9463996887,-93.2404937744,Corcoran,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2404937744681,44.9463996884949,2965,271118312560,3105 22ND AVE S,44.9463996887,-93.2404937744,Corcoran,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2407226564254,44.9462432864985,2966,271118312561,3107 22ND AVE S,44.9462432861,-93.2407226563,Corcoran,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2407226564254,44.9462432864985,2967,271118312562,3109 22ND AVE S,44.9462432861,-93.2407226563,Corcoran,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2402572635618,44.9461860653347,2968,271118312563,3113 22ND AVE S,44.9461860657,-93.2402572632,Corcoran,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2403335575476,44.9461822513099,2969,271118312564,3115 22ND AVE S,44.946182251,-93.2403335571,Corcoran,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2404937744681,44.9460334773631,2970,271118312565,3119 22ND AVE S,44.9460334778,-93.2404937744,Corcoran,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2422943116331,44.9466362003005,2971,271118312566,3021 21ST AVE S,44.9466362,-93.2422943115,Corcoran,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2282409666473,44.9178047179134,2972,271118312567,3003 47TH ST E,44.917804718,-93.2282409668,Ericsson,Nokomis,12,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2269821163316,44.9043502809408,2973,271118312568,5425 31ST AVE S,44.9043502808,-93.2269821167,Wenonah,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2275314330292,44.9041175840593,2974,271118312569,5433 31ST AVE S,44.9041175842,-93.2275314331,Wenonah,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2274551390434,44.8982086182332,2975,271118312570,5752 31ST AVE S,44.8982086182,-93.2274551392,Wenonah,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2206192015149,44.9011001589452,2976,271118312571,5623 36TH AVE S,44.9011001587,-93.2206192017,Morris Park,Nokomis,12,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2163009646178,44.9004211429215,2977,271118312572,5646 39TH AVE S,44.9004211426,-93.2163009644,Morris Park,Nokomis,12,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2085342404628,44.9318466190263,2978,271118312573,3917 45TH AVE S,44.9318466187,-93.2085342407,Howe,Longfellow,12,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2610015870536,44.9611816408201,2979,271118312641,2116 ELLIOT AVE,44.9611816406,-93.2610015869,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2597045901946,44.9616813662021,2980,271118312642,2100 10TH AVE S,44.961681366,-93.2597045898,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2597045901946,44.9616928100752,2981,271118312643,2102 10TH AVE S,44.9616928101,-93.2597045898,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2596740726003,44.9616394047348,2982,271118312644,2104 10TH AVE S,44.9616394043,-93.2596740723,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2596969603464,44.9614715579661,2983,271118312645,2110 10TH AVE S,44.9614715576,-93.2596969604,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2596817015493,44.9614028929292,2984,271118312646,2112 10TH AVE S,44.9614028931,-93.2596817017,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2596969603464,44.9612236022875,2985,271118312647,2120 10TH AVE S,44.9612236023,-93.2596969604,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2597122191436,44.9611473083017,2986,271118312648,2126 10TH AVE S,44.9611473083,-93.2597122192,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2596893313975,44.9600601196788,2987,271118312649,2302 10TH AVE S,44.9600601196,-93.2596893311,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2597045901946,44.9599990844902,2988,271118312650,2304 10TH AVE S,44.9599990845,-93.2597045898,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2596969603464,44.9595947268152,2989,271118312651,2312 10TH AVE S,44.9595947266,-93.2596969604,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2597274779407,44.9594764713621,2990,271118312652,2318 10TH AVE S,44.9594764709,-93.259727478,Ventura Village,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2601013180214,44.9579887390891,2991,271118312653,2440 10TH AVE S,44.957988739,-93.2601013184,Midtown Phillips,Phillips,9,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2600936890724,44.9579277039005,2992,271118312654,2442 10TH AVE S,44.9579277039,-93.260093689,Midtown Phillips,Phillips,9,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2600402828327,44.9578475949906,2993,271118312655,2444 10TH AVE S,44.9578475952,-93.2600402832,Midtown Phillips,Phillips,9,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2600631714781,44.9578094484473,2994,271118312656,2446 10TH AVE S,44.9578094482,-93.2600631714,Midtown Phillips,Phillips,9,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2600555416299,44.9577484132587,2995,271118312657,2448 10TH AVE S,44.9577484131,-93.260055542,Midtown Phillips,Phillips,9,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2600708004271,44.9576225279574,2996,271118312658,2452 10TH AVE S,44.9576225281,-93.2600708008,Midtown Phillips,Phillips,9,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2600708004271,44.9575996402113,2997,271118312659,2454 10TH AVE S,44.9575996399,-93.2600708008,Midtown Phillips,Phillips,9,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2601547242611,44.9565505981316,2998,271118312660,2520 10TH AVE S,44.9565505981,-93.2601547241,Midtown Phillips,Phillips,9,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2466125485303,44.9831428531602,2999,271118312661,225 7TH AVE SE,44.9831428528,-93.2466125488,Marcy Holmes,University,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,4
-93.2465667721388,44.9832077023736,3000,271118312662,227 7TH AVE SE,44.9832077026,-93.2465667725,Marcy Holmes,University,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,4
-93.2465286255955,44.9832611086133,3001,271118312663,229 7TH AVE SE,44.9832611084,-93.2465286255,Marcy Holmes,University,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,4
-93.2468032839444,44.9828796386844,3002,271118312664,211 7TH AVE SE,44.9828796387,-93.2468032837,Marcy Holmes,University,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,4
-93.2468490603358,44.9828033446987,3003,271118312665,209 7TH AVE SE,44.9828033447,-93.2468490601,Marcy Holmes,University,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,4
-93.2458267209264,44.9839439395612,3004,271118312666,323 7TH AVE SE,44.9839439392,-93.2458267212,Marcy Holmes,University,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,4
-93.245887756115,44.9839668273073,3005,271118312667,319 7TH AVE SE,44.9839668274,-93.2458877563,Marcy Holmes,University,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,4
-93.243881225638,45.0126380918745,3006,271118312707,2403 TAYLOR ST NE,45.012638092,-93.2438812256,Windom Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2421340938133,45.006996154549,3007,271118312708,1827 FILLMORE ST NE,45.0069961548,-93.2421340942,Windom Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2385406493315,45.0073165892892,3008,271118312709,1835 LINCOLN ST NE,45.0073165894,-93.2385406494,Windom Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2344741821378,45.0065956117981,3009,271118312710,1817 HAYES ST NE,45.0065956116,-93.2344741821,Windom Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2330703736988,45.0057220463354,3010,271118312711,1807 GARFIELD ST NE,45.0057220459,-93.2330703735,Windom Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2325134280522,45.0063209534493,3011,271118312712,1817 GARFIELD ST NE,45.0063209534,-93.2325134277,Windom Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.233390808439,45.0067710875157,3012,271118312713,1827 GARFIELD ST NE,45.0067710876,-93.2333908081,Windom Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2322921750438,45.0082626347129,3013,271118312714,1917 ARTHUR ST NE,45.0082626343,-93.2322921753,Windom Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2292633060567,45.0076522828267,3014,271118312715,1917 19TH AVE NE,45.0076522827,-93.2292633057,Windom Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.3095169069796,45.0057868955489,3015,271118312759,2525 QUEEN AVE N,45.0057868958,-93.3095169067,Jordan,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
