X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day,Tow_Zone
-93.2230650004494,44.9860899998537,2724,Oliver,2020-4744,2,271121315000,2021/01/25 00:00:00+00,2026 FAIRMOUNT ST SE,44.98609,-93.223065,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-93.3159549997234,44.9937420001932,2725,Oliver,2020-4745,2,271121315000,2021/01/25 00:00:00+00,1414 VINCENT AVE N,44.993742,-93.315955,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3159129995852,44.9930050003805,2726,Oliver,2020-4746,2,271121315000,2021/01/25 00:00:00+00,1346 VINCENT AVE N,44.993005,-93.315913,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3159640001385,44.9927349996206,2727,Oliver,2020-4747,2,271121315000,2021/01/25 00:00:00+00,1338 VINCENT AVE N,44.992735,-93.315964,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3159640001385,44.9927349996206,2728,Oliver,2020-4748,2,271121315000,2021/01/25 00:00:00+00,1336 VINCENT AVE N,44.992735,-93.315964,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3158969997467,44.9923340000141,2729,Oliver,2020-4749,2,271121315000,2021/01/25 00:00:00+00,1320 VINCENT AVE N,44.992334,-93.315897,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3159189998619,44.9909180003655,2730,Oliver,2020-4750,2,271121315000,2021/01/25 00:00:00+00,1222 VINCENT AVE N,44.990918,-93.315919,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3159009999312,44.9904129995604,2731,Oliver,2020-4751,2,271121315000,2021/01/25 00:00:00+00,1204 VINCENT AVE N,44.990413,-93.315901,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3159159997236,44.9885130000749,2732,Oliver,2020-4752,2,271121315000,2021/01/25 00:00:00+00,1016 VINCENT AVE N,44.988513,-93.315916,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3159040000695,44.9870839998268,2733,Oliver,2020-4753,2,271121315000,2021/01/25 00:00:00+00,900 VINCENT AVE N,44.987084,-93.315904,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3159060001618,44.9867850004275,2734,Oliver,2020-4754,2,271121315000,2021/01/25 00:00:00+00,818 VINCENT AVE N,44.986785,-93.315906,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3172330002027,44.9868319998969,2735,Oliver,2020-4755,2,271121315000,2021/01/25 00:00:00+00,824 WASHBURN AVE N,44.986832,-93.317233,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3146499997976,44.986700000105,2736,Oliver,2020-4756,2,271121315000,2021/01/25 00:00:00+00,818 UPTON AVE N,44.9867,-93.31465,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3146479997054,44.987004999781,2737,Oliver,2020-4757,2,271121315000,2021/01/25 00:00:00+00,830 UPTON AVE N,44.987005,-93.314648,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3145939999131,44.9916839997169,2738,Oliver,2020-4758,2,271121315000,2021/01/25 00:00:00+00,1300 UPTON AVE N,44.991684,-93.314594,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3145909997748,44.9918730003387,2739,Oliver,2020-4759,2,271121315000,2021/01/25 00:00:00+00,1308 UPTON AVE N,44.991873,-93.314591,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3146089997055,44.9918959996007,2740,Oliver,2020-4760,2,271121315000,2021/01/25 00:00:00+00,1312 UPTON AVE N,44.991896,-93.314609,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3146319998669,44.9929410001271,2741,Oliver,2020-4761,2,271121315000,2021/01/25 00:00:00+00,1344 UPTON AVE N,44.992941,-93.314632,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.3146410002819,44.9930329998731,2742,Oliver,2020-4762,2,271121315000,2021/01/25 00:00:00+00,1346 UPTON AVE N,44.993033,-93.314641,478.1000(b),Snow emergency parking restrictions - even number address,5,Willard - Hay,Near North,2,1
-93.2864149999522,45.0142459996532,2743,Oliver,2020-4763,2,271121315000,2021/01/26 00:00:00+00,3231 6TH ST N,45.014246,-93.286415,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2864210002289,45.0142350000453,2744,Oliver,2020-4764,2,271121315000,2021/01/26 00:00:00+00,3235 6TH ST N,45.014235,-93.286421,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2864590001827,45.0105039997599,2745,Oliver,2020-4765,2,271121315000,2021/01/26 00:00:00+00,2933 6TH ST N,45.010504,-93.286459,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2864640004133,45.0108379998738,2746,Oliver,2020-4766,2,271121315000,2021/01/26 00:00:00+00,3003 6TH ST N,45.010838,-93.286464,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2864960000903,45.0053019999874,2747,Oliver,2020-4767,2,271121315000,2021/01/26 00:00:00+00,2509 6TH ST N,45.005302,-93.286496,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2865319999518,45.004558999898,2748,Oliver,2020-4768,2,271121315000,2021/01/26 00:00:00+00,2427 6TH ST N,45.004559,-93.286532,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2865259996751,45.0045959998056,2749,Oliver,2020-4769,2,271121315000,2021/01/26 00:00:00+00,2431 6TH ST N,45.004596,-93.286526,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2865180002055,45.0035290000633,2750,Oliver,2020-4770,2,271121315000,2021/01/26 00:00:00+00,2327 6TH ST N,45.003529,-93.286518,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2865200002977,45.0004360004211,2751,Oliver,2020-4771,2,271121315000,2021/01/26 00:00:00+00,2103 6TH ST N,45.000436,-93.28652,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.3018120004235,45.0002699999606,2752,Oliver,2020-4772,2,271121315000,2021/01/25 00:00:00+00,2038 JAMES AVE N,45.00027,-93.301812,478.1000(b),Snow emergency parking restrictions - even number address,5,Jordan,Near North,2,1
-93.2905900000284,44.9871150003571,2753,Oliver,2020-4773,2,271121315000,2021/01/25 00:00:00+00,726 9TH AVE N,44.987115,-93.29059,478.1000(b),Snow emergency parking restrictions - even number address,5,Sumner - Glenwood,Near North,2,1
-93.295407000033,44.9882270003758,2754,Oliver,2020-4774,2,271121315000,2021/01/25 00:00:00+00,1212 10TH AVE N,44.988227,-93.295407,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2973820002791,45.0057520000548,2755,Oliver,2020-4775,2,271121315000,2021/01/26 00:00:00+00,2525 GIRARD AVE N,45.005752,-93.297382,478.1000(c),Snow emergency parking restrictions - odd number address,5,Jordan,Near North,3,1
-93.2974069996333,45.0056430004242,2756,Oliver,2020-4776,2,271121315000,2021/01/26 00:00:00+00,2523 GIRARD AVE N,45.005643,-93.297407,478.1000(c),Snow emergency parking restrictions - odd number address,5,Jordan,Near North,3,1
-93.2973770000485,45.0055909998248,2757,Oliver,2020-4777,2,271121315000,2021/01/26 00:00:00+00,2521 GIRARD AVE N,45.005591,-93.297377,478.1000(c),Snow emergency parking restrictions - odd number address,5,Jordan,Near North,3,1
-93.2498999995853,44.9953279995876,2758,Oliver,2020-4778,2,271121315000,2021/01/25 00:00:00+00,608 JACKSON ST NE,44.995328,-93.2499,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony East,Northeast,2,2
-93.2499279999772,44.9956300000246,2759,Oliver,2020-4779,2,271121315000,2021/01/25 00:00:00+00,614 JACKSON ST NE,44.99563,-93.249928,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony East,Northeast,2,2
-93.2499279999772,44.9982419999684,2760,Oliver,2020-4780,2,271121315000,2021/01/25 00:00:00+00,746 JACKSON ST NE,44.998242,-93.249928,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony East,Northeast,2,2
-93.2499540002768,44.9983260002448,2761,Oliver,2020-4781,2,271121315000,2021/01/25 00:00:00+00,748 JACKSON ST NE,44.998326,-93.249954,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony East,Northeast,2,2
-93.2487010000511,44.9975050001557,2762,Oliver,2020-4782,2,271121315000,2021/01/25 00:00:00+00,714 VAN BUREN ST NE,44.997505,-93.248701,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony East,Northeast,2,2
-93.2448309996509,44.9980639998537,2763,Oliver,2020-4783,2,271121315000,2021/01/25 00:00:00+00,740 POLK ST NE,44.998064,-93.244831,478.1000(b),Snow emergency parking restrictions - even number address,3,Beltrami,Northeast,2,2
-93.2448749998813,44.9981639999687,2764,Oliver,2020-4784,2,271121315000,2021/01/25 00:00:00+00,744 POLK ST NE,44.998164,-93.244875,478.1000(b),Snow emergency parking restrictions - even number address,3,Beltrami,Northeast,2,2
-93.2448660003656,44.9983379998988,2765,Oliver,2020-4785,2,271121315000,2021/01/25 00:00:00+00,748 POLK ST NE,44.998338,-93.244866,478.1000(b),Snow emergency parking restrictions - even number address,3,Beltrami,Northeast,2,2
-93.2435800004167,44.9948190003966,2766,Oliver,2020-4786,2,271121315000,2021/01/25 00:00:00+00,452 TAYLOR ST NE,44.994819,-93.24358,478.1000(b),Snow emergency parking restrictions - even number address,3,Beltrami,Northeast,2,2
-93.2435550001631,44.9958979997929,2767,Oliver,2020-4787,2,271121315000,2021/01/25 00:00:00+00,626 TAYLOR ST NE,44.995898,-93.243555,478.1000(b),Snow emergency parking restrictions - even number address,3,Beltrami,Northeast,2,2
-93.2422949996145,44.9925609996905,2768,Oliver,2020-4788,2,271121315000,2021/01/25 00:00:00+00,338 FILLMORE ST NE,44.992561,-93.242295,478.1000(b),Snow emergency parking restrictions - even number address,3,Beltrami,Northeast,2,2
-93.242339999891,44.9948269998662,2769,Oliver,2020-4789,2,271121315000,2021/01/25 00:00:00+00,448 FILLMORE ST NE,44.994827,-93.24234,478.1000(b),Snow emergency parking restrictions - even number address,3,Beltrami,Northeast,2,2
-93.242308000214,44.9965860000439,2770,Oliver,2020-4790,2,271121315000,2021/01/25 00:00:00+00,650 FILLMORE ST NE,44.996586,-93.242308,478.1000(b),Snow emergency parking restrictions - even number address,3,Beltrami,Northeast,2,2
-93.2422490001912,44.9972279999723,2771,Oliver,2020-4791,2,271121315000,2021/01/25 00:00:00+00,710 FILLMORE ST NE,44.997228,-93.242249,478.1000(b),Snow emergency parking restrictions - even number address,3,Beltrami,Northeast,2,2
-93.2491619997265,45.006423999568,2772,Oliver,2020-4792,2,271121315000,2021/01/25 00:00:00+00,1816 JACKSON ST NE,45.006424,-93.249162,478.1000(b),Snow emergency parking restrictions - even number address,1,Logan Park,Northeast,2,2
-93.2491639998187,45.006493000052,2773,Oliver,2020-4793,2,271121315000,2021/01/25 00:00:00+00,1816 JACKSON ST NE,45.006493,-93.249164,478.1000(b),Snow emergency parking restrictions - even number address,1,Logan Park,Northeast,2,2
-93.2492379996339,45.0076769997938,2774,Oliver,2020-4794,2,271121315000,2021/01/25 00:00:00+00,1852 JACKSON ST NE,45.007677,-93.249238,478.1000(b),Snow emergency parking restrictions - even number address,1,Logan Park,Northeast,2,2
-93.2491310000955,45.0123419999834,2775,Oliver,2020-4795,2,271121315000,2021/01/25 00:00:00+00,2402 JACKSON ST NE,45.012342,-93.249131,478.1000(b),Snow emergency parking restrictions - even number address,1,Holland,Northeast,2,2
-93.2491690000493,45.0124359998216,2776,Oliver,2020-4796,2,271121315000,2021/01/25 00:00:00+00,2406 JACKSON ST NE,45.012436,-93.249169,478.1000(b),Snow emergency parking restrictions - even number address,1,Holland,Northeast,2,2
-93.2584039996448,44.9959929996772,2777,Oliver,2020-4797,2,271121315000,2021/01/25 00:00:00+00,618 5TH ST NE,44.995993,-93.258404,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2582030002682,44.9957090000703,2778,Oliver,2020-4798,2,271121315000,2021/01/25 00:00:00+00,610 5TH ST NE,44.995709,-93.258203,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.26082599982,44.9970990003187,2779,Oliver,2020-4799,2,271121315000,2021/01/25 00:00:00+00,702 4TH ST SE,44.997099,-93.260826,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.259062000311,44.9944339997294,2780,Oliver,2020-4800,2,271121315000,2021/01/25 00:00:00+00,512 4TH ST SE,44.994434,-93.259062,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2590430003341,44.9943900003983,2781,Oliver,2020-4801,2,271121315000,2021/01/25 00:00:00+00,508 4TH ST SE,44.99439,-93.259043,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2573509996489,44.9918589996931,2782,Oliver,2020-4802,2,271121315000,2021/01/25 00:00:00+00,306 4TH ST SE,44.991859,-93.257351,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2572789999259,44.9917819997395,2783,Oliver,2020-4803,2,271121315000,2021/01/25 00:00:00+00,304 4TH ST SE,44.991782,-93.257279,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2666110003973,44.9964209996295,2784,Oliver,2020-4804,2,271121315000,2021/01/25 00:00:00+00,114 9TH AVE NE,44.996421,-93.266611,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2665219998904,44.9964219996756,2785,Oliver,2020-4805,2,271121315000,2021/01/25 00:00:00+00,120 9TH AVE NE,44.996422,-93.266522,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2678310000006,44.9971910000647,2786,Oliver,2020-4806,2,271121315000,2021/01/25 00:00:00+00,100 10TH AVE NE,44.997191,-93.267831,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2677069996782,44.997245999903,2787,Oliver,2020-4807,2,271121315000,2021/01/25 00:00:00+00,104 10TH AVE NE,44.997246,-93.267707,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2676679996784,44.9973130002948,2788,Oliver,2020-4808,2,271121315000,2021/01/25 00:00:00+00,108 10TH AVE NE,44.997313,-93.267668,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2675509996789,44.9973389996952,2789,Oliver,2020-4809,2,271121315000,2021/01/25 00:00:00+00,110 10TH AVE NE,44.997339,-93.267551,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2673660001408,44.9973690001793,2790,Oliver,2020-4810,2,271121315000,2021/01/25 00:00:00+00,112 10TH AVE NE,44.997369,-93.267366,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2671859999339,44.9974179997409,2791,Oliver,2020-4811,2,271121315000,2021/01/25 00:00:00+00,118 10TH AVE NE,44.997418,-93.267186,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2669509998887,44.9975159997636,2792,Oliver,2020-4812,2,271121315000,2021/01/25 00:00:00+00,122 10TH AVE NE,44.997516,-93.266951,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2668879996814,44.9975349997405,2793,Oliver,2020-4813,2,271121315000,2021/01/25 00:00:00+00,124 10TH AVE NE,44.997535,-93.266888,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2667759999125,44.9975899995789,2794,Oliver,2020-4814,2,271121315000,2021/01/25 00:00:00+00,126 10TH AVE NE,44.99759,-93.266776,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2661350000302,44.9977960000854,2795,Oliver,2020-4815,2,271121315000,2021/01/25 00:00:00+00,132 10TH AVE NE,44.997796,-93.266135,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2663520001447,44.9977129998551,2796,Oliver,2020-4816,2,271121315000,2021/01/25 00:00:00+00,134 10TH AVE NE,44.997713,-93.266352,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2662550001681,44.9977299997398,2797,Oliver,2020-4817,2,271121315000,2021/01/25 00:00:00+00,136 10TH AVE NE,44.99773,-93.266255,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2660739999151,44.9977590001778,2798,Oliver,2020-4818,2,271121315000,2021/01/25 00:00:00+00,138 10TH AVE NE,44.997759,-93.266074,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2660420002381,44.9978180002006,2799,Oliver,2020-4819,2,271121315000,2021/01/25 00:00:00+00,140 10TH AVE NE,44.997818,-93.266042,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.265971999708,44.9978540000621,2800,Oliver,2020-4820,2,271121315000,2021/01/25 00:00:00+00,142 10TH AVE NE,44.997854,-93.265972,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2659280003769,44.997853000016,2801,Oliver,2020-4821,2,271121315000,2021/01/25 00:00:00+00,144 10TH AVE NE,44.997853,-93.265928,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.265828000262,44.9978760001773,2802,Oliver,2020-4822,2,271121315000,2021/01/25 00:00:00+00,146 10TH AVE NE,44.997876,-93.265828,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2657700002853,44.9979479999003,2803,Oliver,2020-4823,2,271121315000,2021/01/25 00:00:00+00,148 10TH AVE NE,44.997948,-93.26577,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2656310001705,44.9979980004074,2804,Oliver,2020-4824,2,271121315000,2021/01/25 00:00:00+00,150 10TH AVE NE,44.997998,-93.265631,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2655390004245,44.9980330002228,2805,Oliver,2020-4825,2,271121315000,2021/01/25 00:00:00+00,152 10TH AVE NE,44.998033,-93.265539,478.1000(b),Snow emergency parking restrictions - even number address,3,St. Anthony West,Northeast,2,2
-93.2914940003478,44.9851499996728,2806,Oliver,2020-4826,2,271121315000,2021/01/25 00:00:00+00,702 BRYANT AVE N,44.98515,-93.291494,478.1000(b),Snow emergency parking restrictions - even number address,5,Sumner - Glenwood,Near North,2,1
-93.2951499998725,44.9898949999543,2807,Oliver,2020-4827,2,271121315000,2021/01/25 00:00:00+00,1200 FREMONT AVE N,44.989895,-93.29515,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2950869996653,44.9899170000696,2808,Oliver,2020-4828,2,271121315000,2021/01/25 00:00:00+00,1204 FREMONT AVE N,44.989917,-93.295087,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2948660002656,44.9899400002309,2809,Oliver,2020-4829,2,271121315000,2021/01/25 00:00:00+00,1212 FREMONT AVE N,44.98994,-93.294866,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2947850001276,44.9899640004383,2810,Oliver,2020-4830,2,271121315000,2021/01/25 00:00:00+00,1216 FREMONT AVE N,44.989964,-93.294785,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2946249999438,44.9899420003231,2811,Oliver,2020-4831,2,271121315000,2021/01/25 00:00:00+00,1222 FREMONT AVE N,44.989942,-93.294625,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2925670003667,44.9988829998506,2812,Oliver,2020-4832,2,271121315000,2021/01/25 00:00:00+00,1828 DUPONT AVE N,44.998883,-93.292567,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2925840002514,44.9981880001761,2813,Oliver,2020-4833,2,271121315000,2021/01/25 00:00:00+00,1824 DUPONT AVE N,44.998188,-93.292584,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2925630001823,44.9985160000135,2814,Oliver,2020-4834,2,271121315000,2021/01/25 00:00:00+00,1832 DUPONT AVE N,44.998516,-93.292563,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2925779999747,44.9960779999997,2815,Oliver,2020-4835,2,271121315000,2021/01/25 00:00:00+00,1628 DUPONT AVE N,44.996078,-93.292578,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2925769999285,44.9959399999311,2816,Oliver,2020-4836,2,271121315000,2021/01/25 00:00:00+00,1616 DUPONT AVE N,44.99594,-93.292577,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.2926040002744,44.9958979997929,2817,Oliver,2020-4837,2,271121315000,2021/01/25 00:00:00+00,1614 DUPONT AVE N,44.995898,-93.292604,478.1000(b),Snow emergency parking restrictions - even number address,5,Near - North,Near North,2,1
-93.25965199964,44.9617529999011,2818,Oliver,2020-4838,2,271121315000,2021/01/25 00:00:00+00,2100 10TH AVE S,44.961753,-93.259652,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2597020001472,44.9617159999934,2819,Oliver,2020-4839,2,271121315000,2021/01/25 00:00:00+00,2102 10TH AVE S,44.961716,-93.259702,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.25885199962,44.9523380000987,2820,Oliver,2020-4840,2,271121315000,2021/01/25 00:00:00+00,2744 11TH AVE S,44.952338,-93.258852,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2588569998507,44.9520779997999,2821,Oliver,2020-4841,2,271121315000,2021/01/25 00:00:00+00,2748 11TH AVE S,44.952078,-93.258857,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2588559998045,44.9521559997996,2822,Oliver,2020-4842,2,271121315000,2021/01/25 00:00:00+00,2752 11TH AVE S,44.952156,-93.258856,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2589339998042,44.9499240002924,2823,Oliver,2020-4843,2,271121315000,2021/01/25 00:00:00+00,2906 11TH AVE S,44.949924,-93.258934,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2589099995968,44.9492020002721,2824,Oliver,2020-4844,2,271121315000,2021/01/25 00:00:00+00,2930 11TH AVE S,44.949202,-93.25891,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2573739998102,44.960575000436,2825,Oliver,2020-4845,2,271121315000,2021/01/25 00:00:00+00,2212 12TH AVE S,44.960575,-93.257374,478.1000(b),Snow emergency parking restrictions - even number address,6,Ventura Village,Phillips,2,3
-93.2575370001324,44.9576359998016,2826,Oliver,2020-4846,2,271121315000,2021/01/25 00:00:00+00,2442 12TH AVE S,44.957636,-93.257537,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2575600002937,44.9565760003821,2827,Oliver,2020-4847,2,271121315000,2021/01/25 00:00:00+00,2520 12TH AVE S,44.956576,-93.25756,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2576469998091,44.9499800001769,2828,Oliver,2020-4848,2,271121315000,2021/01/25 00:00:00+00,2904 12TH AVE S,44.94998,-93.257647,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.2576039996248,44.9498250002237,2829,Oliver,2020-4849,2,271121315000,2021/01/25 00:00:00+00,2908 12TH AVE S,44.949825,-93.257604,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.257542000363,44.9497430000395,2830,Oliver,2020-4850,2,271121315000,2021/01/25 00:00:00+00,2912 12TH AVE S,44.949743,-93.257542,478.1000(b),Snow emergency parking restrictions - even number address,9,Midtown Phillips,Phillips,2,3
-93.3062120000837,44.957993000077,2831,Oliver,2020-4851,2,271121315000,2021/01/26 00:00:00+00,2615 NEWTON AVE S,44.957993,-93.306212,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-93.3096860002087,44.9629009997814,2832,Oliver,2020-4852,2,271121315000,2021/01/26 00:00:00+00,1977 QUEEN AVE S,44.962901,-93.309686,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-93.3097670003468,44.9629619998964,2833,Oliver,2020-4853,2,271121315000,2021/01/26 00:00:00+00,1977 QUEEN AVE S,44.962962,-93.309767,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-93.3117629997626,44.9587160001433,2834,Oliver,2020-4854,2,271121315000,2021/01/26 00:00:00+00,2417 RUSSELL AVE S,44.958716,-93.311763,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-93.3117619997165,44.958571999798,2835,Oliver,2020-4855,2,271121315000,2021/01/26 00:00:00+00,2421 RUSSELL AVE S,44.958572,-93.311762,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-93.3152250002335,44.9558239998777,2836,Oliver,2020-4856,2,271121315000,2021/01/26 00:00:00+00,2575 UPTON AVE S,44.955824,-93.315225,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-93.3185610002899,44.9512850001027,2837,Oliver,2020-4857,2,271121315000,2021/01/26 00:00:00+00,2817 XERXES AVE S,44.951285,-93.318561,478.1000(c),Snow emergency parking restrictions - odd number address,7,Cedar - Isles - Dean,Calhoun Isle,3,3
-93.3185679997134,44.9516459996632,2838,Oliver,2020-4858,2,271121315000,2021/01/26 00:00:00+00,2805 XERXES AVE S,44.951646,-93.318568,478.1000(c),Snow emergency parking restrictions - odd number address,7,Cedar - Isles - Dean,Calhoun Isle,3,3
-93.326191999661,44.9489440000656,2839,Oliver,2020-4859,2,271121315000,2021/01/26 00:00:00+00,2929 DREW AVE S,44.948944,-93.326192,478.1000(c),Snow emergency parking restrictions - odd number address,7,Cedar - Isles - Dean,Calhoun Isle,3,3
-93.3274399996562,44.9486989995592,2840,Oliver,2020-4860,2,271121315000,2021/01/26 00:00:00+00,2933 EWING AVE S,44.948699,-93.32744,478.1000(c),Snow emergency parking restrictions - odd number address,7,Cedar - Isles - Dean,Calhoun Isle,3,3
