X,Y,OBJECTID,Citation_N,Service_Da,Address,Ordinance,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day
-93.2716760001472,44.9287489995667,1569,271119324575,2019/01/29 00:00:00+00,322 41ST ST E,478.1000(b),44.928749,-93.271676,8,Powderhorn,Bryant,5,2
-93.2632419997185,44.9287780000047,1570,271119324574,2019/01/29 00:00:00+00,734 41ST ST E,478.1000(b),44.928778,-93.263242,8,Powderhorn,Bryant,5,2
-93.2672019997725,44.9305669997673,1571,271119324573,2019/01/29 00:00:00+00,602 40TH ST E,478.1000(b),44.930567,-93.267202,8,Powderhorn,Bryant,5,2
-93.2707620002661,44.930573000044,1572,271119324572,2019/01/29 00:00:00+00,330 40TH ST E,478.1000(b),44.930573,-93.270762,8,Powderhorn,Bryant,5,2
-93.2709259997351,44.9305639996289,1573,271119324571,2019/01/29 00:00:00+00,328 40TH ST E,478.1000(b),44.930564,-93.270926,8,Powderhorn,Bryant,5,2
-93.2721830001453,44.9305829996058,1574,271119324570,2019/01/29 00:00:00+00,308 40TH ST E,478.1000(b),44.930583,-93.272183,8,Powderhorn,Bryant,5,2
-93.2725019995676,44.930564999675,1575,271119324569,2019/01/29 00:00:00+00,302 40TH ST E,478.1000(b),44.930565,-93.272502,8,Powderhorn,Bryant,5,2
-93.272554000167,44.930532999998,1576,271119324568,2019/01/29 00:00:00+00,300 40TH ST E,478.1000(b),44.930533,-93.272554,8,Powderhorn,Bryant,5,2
-93.2736710004163,44.930562000436,1577,271119324567,2019/01/29 00:00:00+00,208 40TH ST E,478.1000(b),44.930562,-93.273671,8,Powderhorn,Bryant,5,2
-93.2730549998883,44.9323880001062,1578,271119324566,2019/01/29 00:00:00+00,240 39TH ST E,478.1000(b),44.932388,-93.273055,8,Powderhorn,Bryant,5,2
-93.2706729997591,44.9323829998756,1579,271119324565,2019/01/29 00:00:00+00,338 39TH ST E,478.1000(b),44.932383,-93.270673,8,Powderhorn,Bryant,5,2
-93.2704429999445,44.9323720002677,1580,271119324564,2019/01/29 00:00:00+00,340 39TH ST E,478.1000(b),44.932372,-93.270443,8,Powderhorn,Bryant,5,2
-93.2686599995593,44.9323900001984,1581,271119324563,2019/01/29 00:00:00+00,500 39TH ST E,478.1000(b),44.93239,-93.26866,8,Powderhorn,Bryant,5,2
-93.2673539995874,44.9324140004059,1582,271119324562,2019/01/29 00:00:00+00,602 39TH ST E,478.1000(b),44.932414,-93.267354,8,Powderhorn,Bryant,5,2
-93.2671199995883,44.9323999997602,1583,271119324561,2019/01/29 00:00:00+00,608 39TH ST E,478.1000(b),44.9324,-93.26712,8,Powderhorn,Bryant,5,2
-93.2671910001645,44.9360190002767,1584,271119324560,2019/01/29 00:00:00+00,612 37TH ST E,478.1000(b),44.936019,-93.267191,8,Powderhorn,Central,5,2
-93.2724750001211,44.9359820003691,1585,271119324559,2019/01/29 00:00:00+00,306 37TH ST E,478.1000(b),44.935982,-93.272475,8,Powderhorn,Central,5,2
-93.2739180001156,44.9359940000231,1586,271119324558,2019/01/29 00:00:00+00,200 37TH ST E,478.1000(b),44.935994,-93.273918,8,Powderhorn,Central,5,2
-93.2739089997006,44.9414079996795,1587,271119324557,2019/01/29 00:00:00+00,200 34TH ST E,478.1000(b),44.941408,-93.273909,9,Powderhorn,Central,5,2
-93.227024999604,44.9851770000186,1588,271119324556,2019/01/29 00:00:00+00,856 18TH AVE SE,478.1000(b),44.985177,-93.227025,2,University,Como,4,2
-93.2269459995582,44.9859119997391,1589,271119324555,2019/01/29 00:00:00+00,878 18TH AVE SE,478.1000(b),44.985912,-93.226946,2,University,Como,4,2
-93.2269580001116,44.9861309999458,1590,271119324554,2019/01/29 00:00:00+00,884 18TH AVE SE,478.1000(b),44.986131,-93.226958,2,University,Como,4,2
-93.2269220002501,44.987177999665,1591,271119324553,2019/01/29 00:00:00+00,908 18TH AVE SE,478.1000(b),44.987178,-93.226922,2,University,Como,4,2
-93.2269420002731,44.9874040001945,1592,271119324552,2019/01/29 00:00:00+00,922 18TH AVE SE,478.1000(b),44.987404,-93.226942,2,University,Como,4,2
-93.2269800002268,44.9874470003788,1593,271119324551,2019/01/29 00:00:00+00,926 18TH AVE SE,478.1000(b),44.987447,-93.22698,2,University,Como,4,2
-93.2300519997999,44.9865630000824,1594,271119324550,2019/01/29 00:00:00+00,1506 BROOK AVE SE,478.1000(b),44.986563,-93.230052,2,University,Como,4,2
-93.2291769999186,44.9866099995519,1595,271119324549,2019/01/29 00:00:00+00,1520 BROOK AVE SE,478.1000(b),44.98661,-93.229177,2,University,Como,4,2
-93.2287130001048,44.986144999692,1596,271119324548,2019/01/29 00:00:00+00,952 17TH AVE SE,478.1000(b),44.986145,-93.228713,2,University,Como,4,2
-93.2286279997823,44.9854429996947,1597,271119324547,2019/01/29 00:00:00+00,1702 ROLLINS AVE SE,478.1000(b),44.985443,-93.228628,2,University,Como,4,2
-93.2282219999453,44.9884960001903,1598,271119324546,2019/01/29 00:00:00+00,1028 17TH AVE SE,478.1000(b),44.988496,-93.228222,1,University,Como,4,2
-93.2283569998756,44.9889840002115,1599,271119324545,2019/01/29 00:00:00+00,1036 17TH AVE SE,478.1000(b),44.988984,-93.228357,1,University,Como,4,2
-93.2310020004419,44.9921379999688,1600,271119324544,2019/01/29 00:00:00+00,1142 15TH AVE SE,478.1000(b),44.992138,-93.231002,1,University,Como,2,2
-93.230731999682,44.990347000114,1601,271119324543,2019/01/29 00:00:00+00,1082 15TH AVE SE,478.1000(b),44.990347,-93.230732,1,University,Como,4,2
-93.2293699998256,44.9894999997252,1602,271119324542,2019/01/29 00:00:00+00,1054 16TH AVE SE,478.1000(b),44.9895,-93.22937,1,University,Como,4,2
-93.2293899998486,44.9889690004191,1603,271119324541,2019/01/29 00:00:00+00,1044 16TH AVE SE,478.1000(b),44.988969,-93.22939,1,University,Como,4,2
-93.2293309998257,44.988208000399,1604,271119324540,2019/01/29 00:00:00+00,1010 16TH AVE SE,478.1000(b),44.988208,-93.229331,1,University,Como,4,2
-93.2307670003967,44.9882129997302,1605,271119324539,2019/01/29 00:00:00+00,1004 15TH AVE SE,478.1000(b),44.988213,-93.230767,1,University,Como,4,2
-93.2307969999815,44.9892540000721,1606,271119324538,2019/01/29 00:00:00+00,1042 15TH AVE SE,478.1000(b),44.989254,-93.230797,1,University,Como,4,2
-93.2320819998844,44.9928139996664,1607,271119324537,2019/01/29 00:00:00+00,1166 14TH AVE SE,478.1000(b),44.992814,-93.232082,1,University,Como,2,2
-93.2332839995569,44.9907940000431,1608,271119324536,2019/01/29 00:00:00+00,1098 13TH AVE SE,478.1000(b),44.990794,-93.233284,2,University,Como,4,2
-93.2332919999258,44.9900619995617,1609,271119324535,2019/01/29 00:00:00+00,1066 13TH AVE SE,478.1000(b),44.990062,-93.233292,2,University,Como,4,2
-93.2333210003638,44.9892980003025,1610,271119324534,2019/01/29 00:00:00+00,1042 13TH AVE SE,478.1000(b),44.989298,-93.233321,2,University,Como,4,2
-93.2334489999714,44.9884699998906,1611,271119324533,2019/01/29 00:00:00+00,1020 13TH AVE SE,478.1000(b),44.98847,-93.233449,2,University,Como,4,2
-93.233314000041,44.9881700004452,1612,271119324532,2019/01/29 00:00:00+00,1006 13TH AVE SE,478.1000(b),44.98817,-93.233314,2,University,Como,4,2
-93.2345660002207,44.9897589999779,1613,271119324531,2019/01/29 00:00:00+00,1203 TALMAGE AVE SE,478.1000(b),44.989759,-93.234566,2,University,Como,4,2
-93.2332149999722,44.9898020001622,1614,271119324530,2019/01/29 00:00:00+00,1307 TALMAGE AVE SE,478.1000(b),44.989802,-93.233215,2,University,Como,4,2
-93.2319720002076,44.9887260000049,1615,271119324529,2019/01/29 00:00:00+00,1026 14TH AVE SE,478.1000(b),44.988726,-93.231972,1,University,Como,4,2
-93.2337549996934,44.9870320001268,1616,271119324528,2019/01/29 00:00:00+00,1226 BROOK AVE SE,478.1000(b),44.987032,-93.233755,2,University,Como,4,2
-93.2339949999692,44.9870700000805,1617,271119324527,2019/01/29 00:00:00+00,1220 BROOK AVE SE,478.1000(b),44.98707,-93.233995,2,University,Como,4,2
-93.2343649999448,44.9870839998268,1618,271119324526,2019/01/29 00:00:00+00,1200 BROOK AVE SE,478.1000(b),44.987084,-93.234365,2,University,Como,4,2
-93.2345450001516,44.9879759995928,1619,271119324525,2019/01/29 00:00:00+00,1008 12TH AVE SE,478.1000(b),44.987976,-93.234545,2,University,Como,4,2
-93.2319700001154,44.9932000003798,1620,271119324524,2019/01/29 00:00:00+00,1400 WINTER ST NE,478.1000(b),44.9932,-93.23197,1,University,Como,2,2
-93.2253709997718,44.9859270004308,1621,271119324523,2019/01/29 00:00:00+00,1906 FAIRMOUNT ST SE,478.1000(b),44.985927,-93.225371,2,University,Como,4,2
-93.2255150001171,44.9860180001306,1622,271119324522,2019/01/29 00:00:00+00,1908 FAIRMOUNT ST SE,478.1000(b),44.986018,-93.225515,2,University,Como,4,2
-93.2242019998224,44.9861590003376,1623,271119324521,2019/01/29 00:00:00+00,2004 FAIRMOUNT ST SE,478.1000(b),44.986159,-93.224202,2,University,Como,4,2
-93.2242910003293,44.9008380002736,1624,271119324437,2019/01/29 00:00:00+00,5628 33RD AVE S,478.1000(b),44.900838,-93.224291,11,Nokomis,Wenonah,6,2
-93.2243419999833,44.9011019998575,1625,271119324436,2019/01/29 00:00:00+00,5612 33RD AVE S,478.1000(b),44.901102,-93.224342,11,Nokomis,Wenonah,6,2
-93.2242840000065,44.9014269995565,1626,271119324435,2019/01/29 00:00:00+00,5604 33RD AVE S,478.1000(b),44.901427,-93.224284,11,Nokomis,Wenonah,6,2
-93.2268129997202,44.9003310002755,1627,271119324434,2019/01/29 00:00:00+00,3108 57TH ST E,478.1000(b),44.900331,-93.226813,11,Nokomis,Wenonah,6,2
-93.2263330000679,44.9003540004368,1628,271119324433,2019/01/29 00:00:00+00,3110 57TH ST E,478.1000(b),44.900354,-93.226333,11,Nokomis,Wenonah,6,2
-93.225908000254,44.9031699998956,1629,271119324432,2019/01/29 00:00:00+00,5516 32ND AVE S,478.1000(b),44.90317,-93.225908,11,Nokomis,Wenonah,6,2
-93.2271239996728,44.8998729998391,1630,271119324431,2019/01/29 00:00:00+00,5720 31ST AVE S,478.1000(b),44.899873,-93.227124,11,Nokomis,Wenonah,6,2
-93.2269699997656,44.9001320000918,1631,271119324430,2019/01/29 00:00:00+00,5718 31ST AVE S,478.1000(b),44.900132,-93.22697,11,Nokomis,Wenonah,6,2
-93.2271960002951,44.903861000285,1632,271119324429,2019/01/29 00:00:00+00,5454 31ST AVE S,478.1000(b),44.903861,-93.227196,11,Nokomis,Wenonah,6,2
-93.2273710002714,44.9050520003496,1633,271119324428,2019/01/29 00:00:00+00,5406 31ST AVE S,478.1000(b),44.905052,-93.227371,11,Nokomis,Wenonah,6,2
-93.2273619998564,44.9059070002079,1634,271119324427,2019/01/29 00:00:00+00,5340 31ST AVE S,478.1000(b),44.905907,-93.227362,11,Nokomis,Keewaydin,6,2
-93.2271790004105,44.9105199997982,1635,271119324426,2019/01/29 00:00:00+00,5108 31ST AVE S,478.1000(b),44.91052,-93.227179,12,Nokomis,Keewaydin,6,2
-93.2182369999376,44.9173520000948,1636,271119324425,2019/01/29 00:00:00+00,4722 38TH AVE S,478.1000(b),44.917352,-93.218237,12,Nokomis,Ericsson,6,2
-93.2486539996823,44.9464270000061,1637,271119324424,2019/01/29 00:00:00+00,3100 18TH AVE S,478.1000(b),44.946427,-93.248654,9,Powderhorn,Powderhorn Park,6,2
-93.2486759997975,44.9464320002367,1638,271119324423,2019/01/29 00:00:00+00,3104 18TH AVE S,478.1000(b),44.946432,-93.248676,9,Powderhorn,Powderhorn Park,6,2
-93.2486880003509,44.9462800004217,1639,271119324422,2019/01/29 00:00:00+00,3112 18TH AVE S,478.1000(b),44.94628,-93.248688,9,Powderhorn,Powderhorn Park,6,2
-93.2488260004196,44.9461079996845,1640,271119324421,2019/01/29 00:00:00+00,3118 18TH AVE S,478.1000(b),44.946108,-93.248826,9,Powderhorn,Powderhorn Park,6,2
-93.2486769998436,44.9456199996633,1641,271119324420,2019/01/29 00:00:00+00,3124 18TH AVE S,478.1000(b),44.94562,-93.248677,9,Powderhorn,Powderhorn Park,6,2
-93.2486680003279,44.9438190002467,1642,271119324419,2019/01/29 00:00:00+00,3224 18TH AVE S,478.1000(b),44.943819,-93.248668,9,Powderhorn,Powderhorn Park,6,2
-93.2486810000281,44.9382560000145,1643,271119324417,2019/01/29 00:00:00+00,3540 18TH AVE S,478.1000(b),44.938256,-93.248681,9,Powderhorn,Powderhorn Park,6,2
-93.2486680003279,44.9366759999975,1644,271119324416,2019/01/29 00:00:00+00,3630 18TH AVE S,478.1000(b),44.936676,-93.248668,9,Powderhorn,Powderhorn Park,6,2
-93.2486700004201,44.9363829999755,1645,271119324415,2019/01/29 00:00:00+00,3644 18TH AVE S,478.1000(b),44.936383,-93.24867,9,Powderhorn,Powderhorn Park,6,2
-93.2486110003973,44.9352079997494,1646,271119324414,2019/01/29 00:00:00+00,3724 18TH AVE S,478.1000(b),44.935208,-93.248611,9,Powderhorn,Powderhorn Park,6,2
-93.2487590000278,44.9350709997269,1647,271119324413,2019/01/29 00:00:00+00,3730 18TH AVE S,478.1000(b),44.935071,-93.248759,9,Powderhorn,Powderhorn Park,6,2
-93.2486270002358,44.9350820002342,1648,271119324412,2019/01/29 00:00:00+00,3736 18TH AVE S,478.1000(b),44.935082,-93.248627,9,Powderhorn,Powderhorn Park,6,2
-93.2490360002112,44.917810999678,1649,271119324411,2019/01/29 00:00:00+00,4700 18TH AVE S,478.1000(b),44.917811,-93.249036,11,Nokomis,Northrop,6,2
-93.283088000311,44.9466860002588,1650,271119324310,2019/01/29 00:00:00+00,3102 PLEASANT AVE,478.1000(b),44.946686,-93.283088,8,Powderhorn,Lyndale,5,2
-93.2830100003112,44.9462570002604,1651,271119324309,2019/01/29 00:00:00+00,3104 PLEASANT AVE,478.1000(b),44.946257,-93.28301,8,Powderhorn,Lyndale,5,2
-93.2830569997807,44.9437210002241,1652,271119324308,2019/01/29 00:00:00+00,3236 PLEASANT AVE,478.1000(b),44.943721,-93.283057,8,Powderhorn,Lyndale,5,2
-93.283272999849,44.9404979999828,1653,271119324307,2019/01/29 00:00:00+00,3420 PLEASANT AVE,478.1000(b),44.940498,-93.283273,8,Powderhorn,Lyndale,5,2
-93.2955460001477,44.9637199997782,1654,271119324306,2019/01/29 00:00:00+00,1906 FREMONT AVE S,478.1000(b),44.96372,-93.295546,7,Calhoun Isle,Lowry Hill,3,2
-93.2956470003088,44.9641360000764,1655,271119324305,2019/01/29 00:00:00+00,1904 FREMONT AVE S,478.1000(b),44.964136,-93.295647,7,Calhoun Isle,Lowry Hill,3,2
-93.2954559995947,44.9670179998809,1656,271119324304,2019/01/29 00:00:00+00,1716 FREMONT AVE S,478.1000(b),44.967018,-93.295456,7,Calhoun Isle,Lowry Hill,3,2
-93.2955229999864,44.966351999745,1657,271119324303,2019/01/29 00:00:00+00,1770 FREMONT AVE S,478.1000(b),44.966352,-93.295523,7,Calhoun Isle,Lowry Hill,3,2
-93.2958180001006,44.9624929998521,1658,271119324301,2019/01/29 00:00:00+00,2008 FREMONT AVE S,478.1000(b),44.962493,-93.295818,7,Calhoun Isle,Lowry Hill,3,2
-93.2955379997788,44.962368000383,1659,271119324300,2019/01/29 00:00:00+00,2008 FREMONT AVE S,478.1000(b),44.962368,-93.295538,7,Calhoun Isle,Lowry Hill,3,2
-93.2955630000324,44.9621460000379,1660,271119324299,2019/01/29 00:00:00+00,2016 FREMONT AVE S,478.1000(b),44.962146,-93.295563,7,Calhoun Isle,Lowry Hill,3,2
-93.2956220000552,44.960364999745,1661,271119324298,2019/01/29 00:00:00+00,2212 FREMONT AVE S,478.1000(b),44.960365,-93.295622,7,Calhoun Isle,East Isles,3,2
-93.2958390001697,44.9602689998146,1662,271119324297,2019/01/29 00:00:00+00,2220 FREMONT AVE S,478.1000(b),44.960269,-93.295839,7,Calhoun Isle,East Isles,3,2
-93.2956899995938,44.9589039998198,1663,271119324296,2019/01/29 00:00:00+00,2402 FREMONT AVE S,478.1000(b),44.958904,-93.29569,7,Calhoun Isle,East Isles,3,2
-93.2956850002625,44.9587659997512,1664,271119324295,2019/01/29 00:00:00+00,2410 FREMONT AVE S,478.1000(b),44.958766,-93.295685,7,Calhoun Isle,East Isles,3,2
-93.2956159997785,44.9586109997979,1665,271119324294,2019/01/29 00:00:00+00,2414 FREMONT AVE S,478.1000(b),44.958611,-93.295616,7,Calhoun Isle,East Isles,3,2
-93.2943059996222,44.9621839999917,1666,271119324293,2019/01/29 00:00:00+00,2024 EMERSON AVE S,478.1000(b),44.962184,-93.294306,7,Calhoun Isle,Lowry Hill,3,2
-93.2944469998291,44.9622379997839,1667,271119324292,2019/01/29 00:00:00+00,2022 EMERSON AVE S,478.1000(b),44.962238,-93.294447,7,Calhoun Isle,Lowry Hill,3,2
-93.2943079997144,44.9624640003134,1668,271119324291,2019/01/29 00:00:00+00,2006 EMERSON AVE S,478.1000(b),44.962464,-93.294308,7,Calhoun Isle,Lowry Hill,3,2
-93.2942180000606,44.9639040001695,1669,271119324290,2019/01/29 00:00:00+00,1924 EMERSON AVE S,478.1000(b),44.963904,-93.294218,7,Calhoun Isle,Lowry Hill,3,2
-93.2943139999911,44.9639220001003,1670,271119324289,2019/01/29 00:00:00+00,1912 EMERSON AVE S,478.1000(b),44.963922,-93.294314,7,Calhoun Isle,Lowry Hill,3,2
-93.2679710001615,44.9414160000484,1671,271119324048,2019/01/29 00:00:00+00,520 34TH ST E,478.1000(b),44.941416,-93.267971,9,Powderhorn,Central,5,2
-93.2671940003028,44.941401000256,1672,271119324046,2019/01/29 00:00:00+00,606 34TH ST E,478.1000(b),44.941401,-93.267194,9,Powderhorn,Central,5,2
-93.2670600004187,44.9414079996795,1673,271119324045,2019/01/29 00:00:00+00,622 34TH ST E,478.1000(b),44.941408,-93.26706,9,Powderhorn,Central,5,2
-93.2236650002395,44.9860649996001,1674,271119324036,2019/01/29 00:00:00+00,2006 FAIRMOUNT ST SE,478.1000(b),44.986065,-93.223665,2,University,Como,4,2
-93.2201980004373,44.9861289998535,1675,271119324035,2019/01/29 00:00:00+00,2306 FAIRMOUNT ST SE,478.1000(b),44.986129,-93.220198,2,University,Como,4,2
-93.2336819999243,44.9869999995504,1676,271119323896,2019/01/29 00:00:00+00,1226 BROOK AVE SE,478.1000(b),44.987,-93.233682,2,University,Como,4,2
-93.2339899997386,44.9869639996889,1677,271119323895,2019/01/29 00:00:00+00,1222 BROOK AVE SE,478.1000(b),44.986964,-93.23399,2,University,Como,4,2
-93.2344260000598,44.9869699999656,1678,271119323894,2019/01/29 00:00:00+00,1208 BROOK AVE SE,478.1000(b),44.98697,-93.234426,2,University,Como,4,2
-93.2346050002205,44.9869580003115,1679,271119323893,2019/01/29 00:00:00+00,1202 BROOK AVE SE,478.1000(b),44.986958,-93.234605,2,University,Como,4,2
-93.2345939997133,44.9895320003016,1680,271119323892,2019/01/29 00:00:00+00,1054 12TH AVE SE,478.1000(b),44.989532,-93.234594,2,University,Como,4,2
-93.2319890000923,44.9932790004256,1681,271119323891,2019/01/29 00:00:00+00,1402 WINTER ST NE,478.1000(b),44.993279,-93.231989,1,University,Como,2,2
-93.2355810002629,44.9933100000565,1682,271119323890,2019/01/29 00:00:00+00,1200 WINTER ST NE,478.1000(b),44.99331,-93.235581,1,University,Mid - City Industrial,2,2
-93.2420940002379,44.9855920002706,1683,271119323793,2019/01/29 00:00:00+00,810 6TH ST SE,478.1000(b),44.985592,-93.242094,3,University,Marcy Holmes,4,2
-93.2424300004441,44.985718999832,1684,271119323792,2019/01/29 00:00:00+00,802 6TH ST SE,478.1000(b),44.985719,-93.24243,3,University,Marcy Holmes,4,2
-93.2434119998638,44.9860750000612,1685,271119323791,2019/01/29 00:00:00+00,716 6TH ST SE,478.1000(b),44.986075,-93.243412,3,University,Marcy Holmes,4,2
-93.2475229996866,44.9877279998474,1686,271119323790,2019/01/29 00:00:00+00,410 6TH ST SE,478.1000(b),44.987728,-93.247523,3,University,Marcy Holmes,4,2
-93.2479889995926,44.987905999962,1687,271119323789,2019/01/29 00:00:00+00,410 6TH ST SE,478.1000(b),44.987906,-93.247989,3,University,Marcy Holmes,4,2
-93.2480559999844,44.9879369995929,1688,271119323788,2019/01/29 00:00:00+00,404 6TH ST SE,478.1000(b),44.987937,-93.248056,3,University,Marcy Holmes,4,2
-93.2481560000993,44.9879769996389,1689,271119323787,2019/01/29 00:00:00+00,402 6TH ST SE,478.1000(b),44.987977,-93.248156,3,University,Marcy Holmes,4,2
-93.2481010002609,44.989273000049,1690,271119323786,2019/01/29 00:00:00+00,326 7TH ST SE,478.1000(b),44.989273,-93.248101,3,University,Marcy Holmes,4,2
-93.2478369997777,44.9891849995881,1691,271119323785,2019/01/29 00:00:00+00,326 7TH ST SE,478.1000(b),44.989185,-93.247837,3,University,Marcy Holmes,4,2
-93.2466930000818,44.9886720002127,1692,271119323784,2019/01/29 00:00:00+00,412 7TH ST SE,478.1000(b),44.988672,-93.246693,3,University,Marcy Holmes,4,2
-93.2466909999896,44.988685999959,1693,271119323783,2019/01/29 00:00:00+00,416 7TH ST SE,478.1000(b),44.988686,-93.246691,3,University,Marcy Holmes,4,2
-93.2463959998755,44.9885520000748,1694,271119323782,2019/01/29 00:00:00+00,418 7TH ST SE,478.1000(b),44.988552,-93.246396,3,University,Marcy Holmes,4,2
-93.2462029999684,44.9885130000749,1695,271119323781,2019/01/29 00:00:00+00,424 7TH ST SE,478.1000(b),44.988513,-93.246203,3,University,Marcy Holmes,4,2
-93.2442580002065,44.9877370002624,1696,271119323780,2019/01/29 00:00:00+00,606 7TH ST SE,478.1000(b),44.987737,-93.244258,3,University,Marcy Holmes,4,2
-93.2441169999995,44.9876719999629,1697,271119323779,2019/01/29 00:00:00+00,606 7TH ST SE,478.1000(b),44.987672,-93.244117,3,University,Marcy Holmes,4,2
-93.2439939997233,44.9875980001476,1698,271119323778,2019/01/29 00:00:00+00,610 7TH ST SE,478.1000(b),44.987598,-93.243994,3,University,Marcy Holmes,4,2
-93.2439620000462,44.9875840004013,1699,271119323777,2019/01/29 00:00:00+00,612 7TH ST SE,478.1000(b),44.987584,-93.243962,3,University,Marcy Holmes,4,2
-93.2434679997484,44.9874359998715,1700,271119323776,2019/01/29 00:00:00+00,626 7TH ST SE,478.1000(b),44.987436,-93.243468,3,University,Marcy Holmes,4,2
-93.2429459999579,44.9872619999414,1701,271119323775,2019/01/29 00:00:00+00,700 7TH ST SE,478.1000(b),44.987262,-93.242946,3,University,Marcy Holmes,4,2
-93.242115000307,44.9869150001272,1702,271119323774,2019/01/29 00:00:00+00,730 7TH ST SE,478.1000(b),44.986915,-93.242115,3,University,Marcy Holmes,4,2
-93.2415520004245,44.9866660003357,1703,271119323773,2019/01/29 00:00:00+00,806 7TH ST SE,478.1000(b),44.986666,-93.241552,3,University,Marcy Holmes,4,2
-93.2408250001736,44.986345999968,1704,271119323772,2019/01/29 00:00:00+00,822 7TH ST SE,478.1000(b),44.986346,-93.240825,3,University,Marcy Holmes,4,2
-93.2669829995658,44.9975030000634,1705,271119323771,2019/01/29 00:00:00+00,120 10TH AVE NE,478.1000(b),44.997503,-93.266983,3,Northeast,St. Anthony West,2,2
-93.266355000283,44.9964920002057,1706,271119323770,2019/01/29 00:00:00+00,126 9TH AVE NE,478.1000(b),44.996492,-93.266355,3,Northeast,St. Anthony West,2,2
-93.2575970002014,44.9996720002626,1707,271119323769,2019/01/29 00:00:00+00,1130 WASHINGTON ST NE,478.1000(b),44.999672,-93.257597,3,Northeast,Sheridan,2,2
-93.2494660002557,44.9968990000888,1708,271119323767,2019/01/29 00:00:00+00,902 SUMMER ST NE,478.1000(b),44.996899,-93.249466,3,Northeast,St. Anthony East,2,2
-93.2498340001389,44.9968990000888,1709,271119323766,2019/01/29 00:00:00+00,902 SUMMER ST NE,478.1000(b),44.996899,-93.249834,3,Northeast,St. Anthony East,2,2
-93.2530989996191,44.9969050003655,1710,271119323765,2019/01/29 00:00:00+00,692 SUMMER ST NE,478.1000(b),44.996905,-93.253099,3,Northeast,St. Anthony East,2,2
-93.2531829998955,44.9969089996507,1711,271119323764,2019/01/29 00:00:00+00,688 SUMMER ST NE,478.1000(b),44.996909,-93.253183,3,Northeast,St. Anthony East,2,2
-93.2532850001026,44.996880000112,1712,271119323763,2019/01/29 00:00:00+00,684 SUMMER ST NE,478.1000(b),44.99688,-93.253285,3,Northeast,St. Anthony East,2,2
-93.2538789996161,44.9968929998121,1713,271119323762,2019/01/29 00:00:00+00,674 SUMMER ST NE,478.1000(b),44.996893,-93.253879,3,Northeast,St. Anthony East,2,2
-93.2627090003201,44.9953410001871,1714,271119323761,2019/01/29 00:00:00+00,204 7TH AVE NE,478.1000(b),44.995341,-93.262709,3,Northeast,St. Anthony West,2,2
-93.2598000001698,44.9963119999989,1715,271119323760,2019/01/29 00:00:00+00,410 7TH AVE NE,478.1000(b),44.996312,-93.2598,3,Northeast,St. Anthony West,2,2
-93.258475000221,44.9951630000725,1716,271119323759,2019/01/29 00:00:00+00,414 6TH AVE NE,478.1000(b),44.995163,-93.258475,3,Northeast,St. Anthony West,2,2
-93.2598580001466,44.9946770001435,1717,271119323758,2019/01/29 00:00:00+00,316 6TH AVE NE,478.1000(b),44.994677,-93.259858,3,Northeast,St. Anthony West,2,2
-93.2627709995819,44.9936899995939,1718,271119323757,2019/01/29 00:00:00+00,138 6TH AVE NE,478.1000(b),44.99369,-93.262771,3,Northeast,St. Anthony West,2,2
-93.2631130000649,44.9935860001938,1719,271119323756,2019/01/29 00:00:00+00,138 6TH AVE NE,478.1000(b),44.993586,-93.263113,3,Northeast,St. Anthony West,2,2
-93.2919560000693,45.0291220003801,1720,271119323710,2019/01/29 00:00:00+00,4038 COLFAX AVE N,478.1000(b),45.029122,-93.291956,4,Camden,Webber - Camden,1,2
-93.2920039995849,45.0308229996817,1721,271119323709,2019/01/29 00:00:00+00,4132 COLFAX AVE N,478.1000(b),45.030823,-93.292004,4,Camden,Webber - Camden,1,2
-93.2919210002539,45.0324629997677,1722,271119323708,2019/01/29 00:00:00+00,4224 COLFAX AVE N,478.1000(b),45.032463,-93.291921,4,Camden,Webber - Camden,1,2
-93.2919339999541,45.0324920002057,1723,271119323707,2019/01/29 00:00:00+00,4226 COLFAX AVE N,478.1000(b),45.032492,-93.291934,4,Camden,Webber - Camden,1,2
-93.2906189995671,45.0306420003281,1724,271119323706,2019/01/29 00:00:00+00,4144 BRYANT AVE N,478.1000(b),45.030642,-93.290619,4,Camden,Webber - Camden,1,2
-93.2906189995671,45.0287640000586,1725,271119323705,2019/01/29 00:00:00+00,4038 BRYANT AVE N,478.1000(b),45.028764,-93.290619,4,Camden,Webber - Camden,1,2
-93.2905799995673,45.0269009995815,1726,271119323704,2019/01/29 00:00:00+00,3938 BRYANT AVE N,478.1000(b),45.026901,-93.29058,4,Camden,Webber - Camden,1,2
-93.2905499999825,45.0218559998546,1727,271119323703,2019/01/29 00:00:00+00,3652 BRYANT AVE N,478.1000(b),45.021856,-93.29055,4,Camden,McKinley,1,2
-93.2905190003515,45.0208680001581,1728,271119323702,2019/01/29 00:00:00+00,3628 BRYANT AVE N,478.1000(b),45.020868,-93.290519,4,Camden,McKinley,1,2
-93.2905419996135,45.0204649995601,1729,271119323701,2019/01/29 00:00:00+00,3602 BRYANT AVE N,478.1000(b),45.020465,-93.290542,4,Camden,McKinley,1,2
-93.2905380003284,45.0194060001868,1730,271119323700,2019/01/29 00:00:00+00,3526 BRYANT AVE N,478.1000(b),45.019406,-93.290538,4,Camden,McKinley,1,2
