X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Key_,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborho,Community,Day,Tow_Zone
-10383369.474928,5615760.30311084,256,Victory 1,2022-2023,4,256,2023/02/23 00:00:00+00,Snow Emergency,"1910 STEVENS AVE S,Minneapolis,MN",44.963393,-93.275395,6,Steven's Square - Loring Heights,Central,2,3
-10381847.180869,5613131.24565877,257,Victory 1,2022-2023,4,257,2023/02/23 00:00:00+00,Snow Emergency,"3052 ELLIOT AVE S,Minneapolis,MN",44.94668,-93.26172,9,Powderhorn Park,Powderhorn,2,6
-10379676.6734562,5619642.60297346,258,Victory 1,2022-2023,4,258,2023/02/23 00:00:00+00,Snow Emergency,"702 8TH ST SE,Minneapolis,MN",44.988064,-93.242222,3,Marcy Holmes,University,2,4
-10379451.0288543,5619382.27253502,259,Victory 1,2022-2023,4,259,2023/02/23 00:00:00+00,Snow Emergency,"730 9TH AVE SE,Minneapolis,MN",44.98641,-93.240195,3,Marcy Holmes,University,2,4
-10379173.286731,5612734.90058148,260,Victory 1,2022-2023,4,260,2023/02/23 00:00:00+00,Snow Emergency,"3212 24TH AVE S,Minneapolis,MN",44.94416,-93.2377,9,Corcoran,Powderhorn,2,6
-10379941.0572252,5618833.30524149,261,Victory 1,2022-2023,4,261,2023/02/23 00:00:00+00,Snow Emergency,"316 8th Avenue se ,Minneapolis,MN",44.982922,-93.244597,3,Marcy Holmes,University,2,4
-10379943.0609684,5618829.3706367,262,Victory 1,2022-2023,4,262,2023/02/23 00:00:00+00,Snow Emergency,"310 8TH AVE SE,Minneapolis,MN",44.982897,-93.244615,3,Marcy Holmes,University,2,4
-10383370.5881743,5616144.35150724,263,Victory 1,2022-2023,4,263,2023/02/23 00:00:00+00,Snow Emergency,"1720 STEVENS AV S ,Minneapolis,MN",44.965834,-93.275405,6,Steven's Square - Loring Heights,Central,2,3
-10380348.8206032,5619375.97684174,264,Victory 1,2022-2023,4,264,2023/02/23 00:00:00+00,Snow Emergency,"420 5TH ST SE,Minneapolis,MN",44.98637,-93.24826,3,Marcy Holmes,University,2,4
-10383369.474928,5615750.39135376,265,Victory 1,2022-2023,4,265,2023/02/23 00:00:00+00,Snow Emergency,"1916 STEVENS AV S,Minneapolis,MN",44.96333,-93.275395,6,Steven's Square - Loring Heights,Central,2,3
-10383330.4017869,5615869.17553597,266,Victory 1,2022-2023,4,266,2023/02/23 00:00:00+00,Snow Emergency,"136 19th st e,Minneapolis,MN",44.964085,-93.275044,6,Steven's Square - Loring Heights,Central,2,3
-10388147.3074571,5621387.19985203,267,Victory 1,2022-2023,4,267,2023/02/23 00:00:00+00,Snow Emergency,"1906 xerxes av n ,Minneapolis,MN",44.999147,-93.318315,5,Willard - Hay,Near North,2,1
-10379162.1547691,5612785.22920459,268,Victory 1,2022-2023,4,268,2023/02/23 00:00:00+00,Snow Emergency,"3204 24th ave so,Minneapolis,MN",44.94448,-93.2376,9,Corcoran,Powderhorn,2,6
-10383027.7241491,5616067.41464729,269,Victory 1,2022-2023,4,269,2023/02/23 00:00:00+00,Snow Emergency,"304 18TH ST E,Minneapolis,MN",44.965345,-93.272325,6,Steven's Square - Loring Heights,Central,2,3
-10383401.4235935,5615866.34344883,270,Victory 1,2022-2023,4,270,2023/02/23 00:00:00+00,Snow Emergency,"120 19TH ST E ,Minneapolis,MN",44.964067,-93.275682,6,Steven's Square - Loring Heights,Central,2,3
-10379587.7291859,5598495.47821445,271,Victory 1,2022-2023,4,271,2023/02/23 00:00:00+00,Snow Emergency,"2206 50TH AVE S,Minneapolis,MN",44.853551,-93.241423,0, , ,2,0
-10383461.6475122,5615864.45553272,272,Victory 1,2022-2023,4,272,2023/02/23 00:00:00+00,Snow Emergency,"110 19th st e,Minneapolis,MN",44.964055,-93.276223,6,Steven's Square - Loring Heights,Central,2,3
-10377473.7720793,5616180.69611465,273,Victory 1,2022-2023,4,273,2023/02/23 00:00:00+00,Snow Emergency,"1120 YALE AVE SE,Minneapolis,MN",44.966065,-93.222433,2,Prospect Park - East River Road,University,2,4
-10387429.8533904,5609472.00635163,274,Victory 1,2022-2023,4,274,2023/02/23 00:00:00+00,Snow Emergency,"4344 w lake Harriet Pkwy ,Minneapolis,MN",44.92341,-93.31187,13,Linden Hills,Southwest,2,5
-10380056.0502562,5619207.56888919,275,Victory 1,2022-2023,4,275,2023/02/23 00:00:00+00,Snow Emergency,"608 5th st se,Minneapolis,MN",44.9853,-93.24563,3,Marcy Holmes,University,2,4
-10380974.9926826,5613055.75007752,276,Victory 1,2022-2023,4,276,2023/02/23 00:00:00+00,Snow Emergency,"3106 15th Ave s ,Minneapolis,MN",44.9462,-93.253885,9,Powderhorn Park,Powderhorn,2,6
-10379930.036588,5619178.60926892,277,Victory 1,2022-2023,4,277,2023/02/23 00:00:00+00,Snow Emergency,"706 5th st se,Minneapolis,MN",44.985116,-93.244498,3,Marcy Holmes,University,2,4
-10381843.8413305,5612752.20108475,278,Victory 1,2022-2023,4,278,2023/02/23 00:00:00+00,Snow Emergency,"3212 elliot ave s,Minneapolis,MN",44.94427,-93.26169,9,Powderhorn Park,Powderhorn,2,6
-10381823.5811499,5612743.86532572,279,Victory 1,2022-2023,4,279,2023/02/23 00:00:00+00,Snow Emergency,"3210 Elliot ave s,Minneapolis,MN",44.944217,-93.261508,9,Powderhorn Park,Powderhorn,2,6
-10384532.7635921,5609524.67506667,280,Victory 1,2022-2023,4,280,2023/02/23 00:00:00+00,Snow Emergency,"4340 west Harriet lake pkwy,Minneapolis,MN",44.923745,-93.285845,8,King Field,Southwest,2,5
-10377238.331311,5616185.4161418,281,Victory 1,2022-2023,4,281,2023/02/23 00:00:00+00,Snow Emergency,"1310 YALE AVE SE,Minneapolis,MN",44.966095,-93.220318,2,Prospect Park - East River Road,University,2,4
-10377234.546474,5616185.4161418,282,Victory 1,2022-2023,4,282,2023/02/23 00:00:00+00,Snow Emergency,"1318 YALE AVE SE,Minneapolis,MN",44.966095,-93.220284,2,Prospect Park - East River Road,University,2,4
-10379152.1360535,5612802.52966285,283,Victory 1,2022-2023,4,283,2023/02/23 00:00:00+00,Snow Emergency,"3200 24th ave so,Minneapolis,MN",44.94459,-93.23751,9,Corcoran,Powderhorn,2,6
-10384818.2981388,5627122.20632516,284,Victory 1,2022-2023,4,284,2023/02/23 00:00:00+00,Snow Emergency,"720 44TH AVE N,Minneapolis,MN",45.035565,-93.28841,4,Lind - Bohanon,Camden,2,1
-10377374.1411457,5616181.3254892,285,Victory 1,2022-2023,4,285,2023/02/23 00:00:00+00,Snow Emergency,"1218 YALE AVE SE,Minneapolis,MN",44.966069,-93.221538,2,Prospect Park - East River Road,University,2,4
-10386941.1608149,5628747.40491912,286,Victory 1,2022-2023,4,286,2023/02/23 00:00:00+00,Snow Emergency,"2116 50th av n ,Minneapolis,MN",45.045881,-93.30748,4,Shingle Creek,Camden,2,1
-10377235.4370709,5616185.4161418,287,Victory 1,2022-2023,4,287,2023/02/23 00:00:00+00,Snow Emergency,"1316 Yale ave se,Minneapolis,MN",44.966095,-93.220292,2,Prospect Park - East River Road,University,2,4
-10382958.9286347,5615867.60215412,288,Victory 1,2022-2023,4,288,2023/02/23 00:00:00+00,Snow Emergency,"322 19th st e,Minneapolis,MN",44.964075,-93.271707,6,Steven's Square - Loring Heights,Central,2,3
-10384595.1025785,5625330.03842019,289,Victory 1,2022-2023,4,289,2023/02/23 00:00:00+00,Snow Emergency,"3804 6TH ST N ,Minneapolis,MN",45.024187,-93.286405,4,Webber - Camden,Camden,2,1
-10381257.7442138,5613075.88212365,290,Victory 1,2022-2023,4,290,2023/02/23 00:00:00+00,Snow Emergency,"3122 13th Ave s,Minneapolis,MN",44.946328,-93.256425,9,Powderhorn Park,Powderhorn,2,6
-10377236.4388925,5616185.4161418,291,Victory 1,2022-2023,4,291,2023/02/23 00:00:00+00,Snow Emergency,"1314 yale ave se,Minneapolis,MN",44.966095,-93.220301,2,Prospect Park - East River Road,University,2,4
-10383232.5519472,5615802.15268321,292,Victory 1,2022-2023,4,292,2023/02/23 00:00:00+00,Snow Emergency,"1928 2nd ave south,Minneapolis,MN",44.963659,-93.274165,6,Steven's Square - Loring Heights,Central,2,3
-10377094.9518022,5616954.03753124,293,Victory 1,2022-2023,4,293,2023/02/23 00:00:00+00,Snow Emergency,"2708 DELAWARE ST SE,Minneapolis,MN",44.97098,-93.21903,2,Prospect Park - East River Road,University,2,4
-10377243.006745,5616185.4161418,294,Victory 1,2022-2023,4,294,2023/02/23 00:00:00+00,Snow Emergency,"1300 YALE AVE SE,Minneapolis,MN",44.966095,-93.22036,2,Prospect Park - East River Road,University,2,4
-10377212.950498,5616184.62956476,295,Victory 1,2022-2023,4,295,2023/02/23 00:00:00+00,Snow Emergency,"1306 YALE AVE SE,Minneapolis,MN",44.96609,-93.22009,2,Prospect Park - East River Road,University,2,4
-10381914.7518125,5612598.85767376,296,Victory 1,2022-2023,4,296,2023/02/23 00:00:00+00,Snow Emergency,"804 33rd st e,Minneapolis,MN",44.943295,-93.262327,9,Powderhorn Park,Powderhorn,2,6
-10381282.7910529,5613178.43080604,297,Victory 1,2022-2023,4,297,2023/02/23 00:00:00+00,Snow Emergency,"3038 13thave s,Minneapolis,MN",44.94698,-93.25665,9,Powderhorn Park,Powderhorn,2,6
-10383181.3450227,5615867.60215412,298,Victory 1,2022-2023,4,298,2023/02/23 00:00:00+00,Snow Emergency,"226 19th st s,Minneapolis,MN",44.964075,-93.273705,6,Steven's Square - Loring Heights,Central,2,3
-10386507.6827502,5624476.13535806,299,Victory 1,2022-2023,4,299,2023/02/23 00:00:00+00,Snow Emergency,"1924 35th ave. I mpls,Minneapolis,MN",45.018765,-93.303586,4,Folwell,Camden,2,1
-10386919.7874882,5624479.2849846,300,Victory 1,2022-2023,4,300,2023/02/23 00:00:00+00,Snow Emergency,"2132 35th ave n,Minneapolis,MN",45.018785,-93.307288,4,Folwell,Camden,2,1
-10384081.3630638,5604410.95601497,301,Victory 1,2022-2023,4,301,2023/02/23 00:00:00+00,Snow Emergency,"54 Wentworth ct west ,Minneapolis,MN",44.89121,-93.28179,11,Windom,Southwest,2,5
-10386503.6751639,5624476.13535806,302,Victory 1,2022-2023,4,302,2023/02/23 00:00:00+00,Snow Emergency,"1920 35TH AVE N,Minneapolis,MN",45.018765,-93.30355,4,Folwell,Camden,2,1
-10384015.6845388,5622121.31272712,303,Victory 1,2022-2023,4,303,2023/02/23 00:00:00+00,Snow Emergency,"260 24TH AVE N,Minneapolis,MN",45.00381,-93.2812,5,Hawthorne,Near North,2,1
-10377710.6599676,5605901.31376095,304,Victory 1,2022-2023,4,304,2023/02/23 00:00:00+00,Snow Emergency,"5642 bossen terr,Minneapolis,MN",44.900694,-93.224561,11,Wenonah,Nokomis,2,6
-10383190.9184398,5615867.60215412,305,Victory 1,2022-2023,4,305,2023/02/23 00:00:00+00,Snow Emergency,"208 19th street east,Minneapolis,MN",44.964075,-93.273791,6,Steven's Square - Loring Heights,Central,2,3
-10384293.6493114,5615386.18240126,306,Victory 1,2022-2023,4,306,2023/02/23 00:00:00+00,Snow Emergency,"306 22nd st w,Minneapolis,MN",44.961015,-93.283697,10,Whittier,Powderhorn,2,3
-10380253.0858312,5619338.20277428,307,Victory 1,2022-2023,4,307,2023/02/23 00:00:00+00,Snow Emergency,"504 5TH ST SE,Minneapolis,MN",44.98613,-93.2474,3,Marcy Holmes,University,2,4
-10384371.7955936,5615386.18240126,308,Victory 1,2022-2023,4,308,2023/02/23 00:00:00+00,Snow Emergency,"402 22nd st w,Minneapolis,MN",44.961015,-93.284399,10,Whittier,Powderhorn,2,3
-10377335.9585014,5616946.64203297,309,Victory 1,2022-2023,4,309,2023/02/23 00:00:00+00,Snow Emergency,"2621 Essex st se,Minneapolis,MN",44.970933,-93.221195,2,Prospect Park - East River Road,University,2,4
-10377332.9529368,5616944.75389086,310,Victory 1,2022-2023,4,310,2023/02/23 00:00:00+00,Snow Emergency,"2623 Essex st se,Minneapolis,MN",44.970921,-93.221168,2,Prospect Park - East River Road,University,2,4
-10384076.6876298,5615387.75555771,311,Victory 1,2022-2023,4,311,2023/02/23 00:00:00+00,Snow Emergency,"230 22st west ,Minneapolis,MN",44.961025,-93.281748,10,Whittier,Powderhorn,2,3
-10379936.9384144,5619182.38663003,312,Victory 1,2022-2023,4,312,2023/02/23 00:00:00+00,Snow Emergency,"708 5TH ST SE,Minneapolis,MN",44.98514,-93.24456,3,Marcy Holmes,University,2,4
-10380186.9620077,5619323.40801676,313,Victory 1,2022-2023,4,313,2023/02/23 00:00:00+00,Snow Emergency,"518 5TH ST SE,Minneapolis,MN",44.986036,-93.246806,3,Marcy Holmes,University,2,4
-10383042.8635972,5615386.18240126,314,Victory 1,2022-2023,4,314,2023/02/23 00:00:00+00,Snow Emergency,"308 22nd st e,Minneapolis,MN",44.961015,-93.272461,10,Whittier,Powderhorn,2,3
-10386363.3013199,5623906.0716389,315,Victory 1,2022-2023,4,315,2023/02/23 00:00:00+00,Snow Emergency,"1820 33RD AVE N,Minneapolis,MN",45.015145,-93.302289,4,Folwell,Camden,2,1
-10377819.0851461,5605578.83253625,316,Victory 1,2022-2023,4,316,2023/02/23 00:00:00+00,Snow Emergency,"5738 sander dr,Minneapolis,MN",44.898642,-93.225535,11,Wenonah,Nokomis,2,6
-10378911.9085265,5618850.77468672,317,Victory 1,2022-2023,4,317,2023/02/23 00:00:00+00,Snow Emergency,"602 13TH AVE SE,Minneapolis,MN",44.983033,-93.235352,3,Marcy Holmes,University,2,4
-10380164.0302363,5619270.52470305,318,Victory 1,2022-2023,4,318,2023/02/23 00:00:00+00,Snow Emergency,"528 5TH ST SE,Minneapolis,MN",44.9857,-93.2466,3,Marcy Holmes,University,2,4
-10377710.6599676,5605901.31376095,319,Victory 1,2022-2023,4,319,2023/02/23 00:00:00+00,Snow Emergency,"5700 bossen terr,Minneapolis,MN",44.900694,-93.224561,11,Wenonah,Nokomis,2,6
-10384391.7218003,5615386.18240126,320,Victory 1,2022-2023,4,320,2023/02/23 00:00:00+00,Snow Emergency,"422 22nd street west ,Minneapolis,MN",44.961015,-93.284578,10,Whittier,Powderhorn,2,3
-10381426.3932109,5612980.25498611,321,Victory 1,2022-2023,4,321,2023/02/23 00:00:00+00,Snow Emergency,"3124 12th Ave s,Minneapolis,MN",44.94572,-93.25794,9,Powderhorn Park,Powderhorn,2,6
-10377834.1132696,5605641.37921625,322,Victory 1,2022-2023,4,322,2023/02/23 00:00:00+00,Snow Emergency,"5740 sander dr,Minneapolis,MN",44.89904,-93.22567,11,Wenonah,Nokomis,2,6
-10386929.9175284,5620964.98993526,323,Victory 1,2022-2023,4,323,2023/02/23 00:00:00+00,Snow Emergency,"2126 17TH AVE N,Minneapolis,MN",44.996465,-93.307379,5,Willard - Hay,Near North,2,1
-10377839.6792005,5605834.67931316,324,Victory 1,2022-2023,4,324,2023/02/23 00:00:00+00,Snow Emergency,"5710 Bossen Terrace ,Minneapolis,MN",44.90027,-93.22572,11,Wenonah,Nokomis,2,6
-10377819.1964707,5605810.16297571,325,Victory 1,2022-2023,4,325,2023/02/23 00:00:00+00,Snow Emergency,"5712 BOSSEN TERRACE,Minneapolis,MN",44.900114,-93.225536,11,Wenonah,Nokomis,2,6
-10385653.3056026,5624465.11160299,326,Victory 1,2022-2023,4,326,2023/02/23 00:00:00+00,Snow Emergency,"1314 35TH AVE N ,Minneapolis,MN",45.018695,-93.295911,4,Folwell,Camden,2,1
-10386924.0176237,5620964.98993526,327,Victory 1,2022-2023,4,327,2023/02/23 00:00:00+00,Snow Emergency,"2120 17TH AVE N,Minneapolis,MN",44.996465,-93.307326,5,Willard - Hay,Near North,2,1
-10386602.7495745,5613300.32673442,328,Victory 1,2022-2023,4,328,2023/02/24 00:00:00+00,Snow Emergency,"3013 knox ave s ,Minneapolis,MN",44.947755,-93.30444,10,East Bde Maka Ska,Calhoun Isle,3,5
-10386460.149238,5613269.02681034,329,Victory 1,2022-2023,4,329,2023/02/24 00:00:00+00,Snow Emergency,"3045 JAMES AVE S,Minneapolis,MN",44.947556,-93.303159,10,East Bde Maka Ska,Calhoun Isle,3,5
-10386587.1648278,5613308.97745294,330,Victory 1,2022-2023,4,330,2023/02/24 00:00:00+00,Snow Emergency,"3015 knox av south,Minneapolis,MN",44.94781,-93.3043,10,East Bde Maka Ska,Calhoun Isle,3,5
-10381052.3596924,5611785.00156756,331,Victory 1,2022-2023,4,331,2023/02/24 00:00:00+00,Snow Emergency,"3539 14th Avenue South,Minneapolis,MN",44.93812,-93.25458,9,Powderhorn Park,Powderhorn,3,6
-10384527.3089858,5616419.85056419,332,Victory 1,2022-2023,4,332,2023/02/24 00:00:00+00,Snow Emergency,"427 OAK GROVE ST ,Minneapolis,MN",44.967585,-93.285796,7,Loring Park,Central,3,3
-10386021.6617654,5613025.86645762,333,Victory 1,2022-2023,4,333,2023/02/24 00:00:00+00,Snow Emergency,"3113 HOLMES AVE ,Minneapolis,MN",44.94601,-93.29922,10,East Bde Maka Ska,Calhoun Isle,3,5
-10386180.6260208,5613339.33375081,334,Victory 1,2022-2023,4,334,2023/02/24 00:00:00+00,Snow Emergency,"3019 Humboldt ave s ,Minneapolis,MN",44.948003,-93.300648,10,East Bde Maka Ska,Calhoun Isle,3,5
-10383889.8935198,5616204.92593423,335,Victory 1,2022-2023,4,335,2023/02/24 00:00:00+00,Snow Emergency,"115 OAK GROVE ST ,Minneapolis,MN",44.966219,-93.28007,7,Loring Park,Central,3,3
-10381068.835036,5611373.30480551,336,Victory 1,2022-2023,4,336,2023/02/24 00:00:00+00,Snow Emergency,"3707 14th Avenue South,Minneapolis,MN",44.935502,-93.254728,9,Powderhorn Park,Powderhorn,3,6
-10383956.685291,5616648.78390347,337,Victory 1,2022-2023,4,337,2023/02/24 00:00:00+00,Snow Emergency,"1369 spruce pl,Minneapolis,MN",44.96904,-93.28067,7,Loring Park,Central,3,3
-10384528.8674304,5616421.10934667,338,Victory 1,2022-2023,4,338,2023/02/24 00:00:00+00,Snow Emergency,"429 oak grove st,Minneapolis,MN",44.967593,-93.28581,7,Loring Park,Central,3,3
-10381472.8134768,5620128.49986006,339,Victory 1,2022-2023,4,339,2023/02/24 00:00:00+00,Snow Emergency,"311 3RD AVE NE,Minneapolis,MN",44.991151,-93.258357,3,St. Anthony West,Northeast,3,2
-10386188.0844703,5613277.52020584,340,Victory 1,2022-2023,4,340,2023/02/24 00:00:00+00,Snow Emergency,"3043 Humboldt ave s ,Minneapolis,MN",44.94761,-93.300715,10,East Bde Maka Ska,Calhoun Isle,3,5
-10386184.076984,5612326.14876026,341,Victory 1,2022-2023,4,341,2023/02/24 00:00:00+00,Snow Emergency,"3345 HUMBOLDT AVE S,Minneapolis,MN",44.941561,-93.300679,10,East Bde Maka Ska,Calhoun Isle,3,5
-10380757.9196763,5619330.64806469,342,Victory 1,2022-2023,4,342,2023/02/24 00:00:00+00,Snow Emergency,"333 3rd ave se,Minneapolis,MN",44.986082,-93.251935,3,Marcy Holmes,University,3,4
-10380758.4762995,5619311.44630963,343,Victory 1,2022-2023,4,343,2023/02/24 00:00:00+00,Snow Emergency,"323 3rd ave se,Minneapolis,MN",44.98596,-93.25194,3,Marcy Holmes,University,3,4
-10385978.2471642,5612791.5203022,344,Victory 1,2022-2023,4,344,2023/02/24 00:00:00+00,Snow Emergency,"1433 w 32nd st ,Minneapolis,MN",44.94452,-93.29883,10,East Bde Maka Ska,Calhoun Isle,3,5
-10380315.7586914,5619754.35541415,345,Victory 1,2022-2023,4,345,2023/02/24 00:00:00+00,Snow Emergency,"621 4TH AVE SE,Minneapolis,MN",44.988774,-93.247963,3,Marcy Holmes,University,3,4
-10386164.1507773,5612967.67253224,346,Victory 1,2022-2023,4,346,2023/02/24 00:00:00+00,Snow Emergency,"3125 Humboldt Ave S,Minneapolis,MN",44.94564,-93.3005,10,East Bde Maka Ska,Calhoun Isle,3,5
-10386046.7087047,5612927.88068682,347,Victory 1,2022-2023,4,347,2023/02/24 00:00:00+00,Snow Emergency,"3135 Holmes Ave ,Minneapolis,MN",44.945387,-93.299445,10,East Bde Maka Ska,Calhoun Isle,3,5
-10383956.685291,5616648.78390347,348,Victory 1,2022-2023,4,348,2023/02/24 00:00:00+00,Snow Emergency,"1369 SPRUCE PLACE ,Minneapolis,MN",44.96904,-93.28067,7,Loring Park,Central,3,3
-10380308.5228912,5619767.262004,349,Victory 1,2022-2023,4,349,2023/02/24 00:00:00+00,Snow Emergency,"623 4TH AVE SE,Minneapolis,MN",44.988856,-93.247898,3,Marcy Holmes,University,3,4
-10381327.3189004,5611225.17415687,350,Victory 1,2022-2023,4,350,2023/02/24 00:00:00+00,Snow Emergency,"3737 12th ave s,Minneapolis,MN",44.93456,-93.25705,9,Powderhorn Park,Powderhorn,3,6
-10384112.532557,5616217.67024549,351,Victory 1,2022-2023,4,351,2023/02/24 00:00:00+00,Snow Emergency,"225 OAK GROVE ST ,Minneapolis,MN",44.9663,-93.28207,7,Loring Park,Central,3,3
-10386188.0844703,5612990.95014226,352,Victory 1,2022-2023,4,352,2023/02/24 00:00:00+00,Snow Emergency,"3119 Humboldt Ave S,Minneapolis,MN",44.945788,-93.300715,10,East Bde Maka Ska,Calhoun Isle,3,5
-10381218.7823973,5609495.74663409,353,Victory 1,2022-2023,4,353,2023/02/24 00:00:00+00,Snow Emergency,"4351 13th ave s,Minneapolis,MN",44.923561,-93.256075,11,Northrop,Nokomis,3,6
-10383852.0449496,5616206.4993749,354,Victory 1,2022-2023,4,354,2023/02/24 00:00:00+00,Snow Emergency,"105 oak Grove st,Minneapolis,MN",44.966229,-93.27973,7,Loring Park,Central,3,3
-10386164.1507773,5612870.15925079,355,Victory 1,2022-2023,4,355,2023/02/24 00:00:00+00,Snow Emergency,"3145 humboldt ave south,Minneapolis,MN",44.94502,-93.3005,10,East Bde Maka Ska,Calhoun Isle,3,5
-10381473.1474507,5610064.74340358,356,Victory 1,2022-2023,4,356,2023/02/24 00:00:00+00,Snow Emergency,"4153 11th ave s,Minneapolis,MN",44.92718,-93.25836,8,Bancroft,Powderhorn,3,6
-10381466.5795982,5620131.64796874,357,Victory 1,2022-2023,4,357,2023/02/24 00:00:00+00,Snow Emergency,"315 3RD AVE NE,Minneapolis,MN",44.991171,-93.258301,3,St. Anthony West,Northeast,3,2
-10386164.1507773,5612928.35254766,358,Victory 1,2022-2023,4,358,2023/02/24 00:00:00+00,Snow Emergency,"3135 humboldt ave south ,Minneapolis,MN",44.94539,-93.3005,10,East Bde Maka Ska,Calhoun Isle,3,5
-10385663.2130937,5612515.50283551,359,Victory 1,2022-2023,4,359,2023/02/24 00:00:00+00,Snow Emergency,"1303 W 33RD ST,Minneapolis,MN",44.942765,-93.296,10,South Uptown,Calhoun Isle,3,5
-10381189.2826733,5611777.1386435,360,Victory 1,2022-2023,4,360,2023/02/24 00:00:00+00,Snow Emergency,"3541 13th Avenue South,Minneapolis,MN",44.93807,-93.25581,9,Powderhorn Park,Powderhorn,3,6
-10385605.326892,5611819.59882593,361,Victory 1,2022-2023,4,361,2023/02/24 00:00:00+00,Snow Emergency,"3537 Fremont ave s ,Minneapolis,MN",44.93834,-93.29548,10,South Uptown,Calhoun Isle,3,5
-10381492.1830605,5610074.17720912,362,Victory 1,2022-2023,4,362,2023/02/24 00:00:00+00,Snow Emergency,"4151 11th Avenue South,Minneapolis,MN",44.92724,-93.258531,8,Bancroft,Powderhorn,3,6
-10381020.7450008,5620381.6109357,363,Victory 1,2022-2023,4,363,2023/02/24 00:00:00+00,Snow Emergency,"521 3RD AVE NE,Minneapolis,MN",44.992759,-93.254296,3,St. Anthony East,Northeast,3,2
-10385524.2863698,5612801.74323908,364,Victory 1,2022-2023,4,364,2023/02/24 00:00:00+00,Snow Emergency,"1211 W 32ND ST,Minneapolis,MN",44.944585,-93.294752,10,South Uptown,Calhoun Isle,3,5
-10381473.1474507,5611350.97492216,365,Victory 1,2022-2023,4,365,2023/02/24 00:00:00+00,Snow Emergency,"3717 11th ave S,Minneapolis,MN",44.93536,-93.25836,9,Powderhorn Park,Powderhorn,3,6
-10381327.3189004,5611049.05577507,366,Victory 1,2022-2023,4,366,2023/02/24 00:00:00+00,Snow Emergency,"3821 12th Ave s,Minneapolis,MN",44.93344,-93.25705,8,Bancroft,Powderhorn,3,6
-10380571.236891,5619304.52107332,367,Victory 1,2022-2023,4,367,2023/02/24 00:00:00+00,Snow Emergency,"315 4th ave se,Minneapolis,MN",44.985916,-93.250258,3,Marcy Holmes,University,3,4
-10381901.5047829,5612276.45179839,368,Victory 1,2022-2023,4,368,2023/02/24 00:00:00+00,Snow Emergency,"819 34th st e,Minneapolis,MN",44.941245,-93.262208,9,Powderhorn Park,Powderhorn,3,6
-10380450.121306,5619121.00523856,369,Victory 1,2022-2023,4,369,2023/02/24 00:00:00+00,Snow Emergency,"303 5th ave se,Minneapolis,MN",44.98475,-93.24917,3,Marcy Holmes,University,3,4
-10381493.184882,5611763.45699941,370,Victory 1,2022-2023,4,370,2023/02/24 00:00:00+00,Snow Emergency,"3535 11TH AVE S,Minneapolis,MN",44.937983,-93.25854,9,Powderhorn Park,Powderhorn,3,6
-10384304.002101,5622607.81537995,371,Victory 1,2022-2023,4,371,2023/02/24 00:00:00+00,Snow Emergency,"2631 3rd st n ,Minneapolis,MN",45.0069,-93.28379,5,Hawthorne,Near North,3,1
-10380176.8319674,5619585.94025709,372,Victory 1,2022-2023,4,372,2023/02/24 00:00:00+00,Snow Emergency,"603 5TH AVE SE,Minneapolis,MN",44.987704,-93.246715,3,Marcy Holmes,University,3,4
-10380352.2714663,5619689.6647708,373,Victory 1,2022-2023,4,373,2023/02/24 00:00:00+00,Snow Emergency,"611 4TH AVE SE,Minneapolis,MN",44.988363,-93.248291,3,Marcy Holmes,University,3,4
-10385178.5280045,5627558.5676388,374,Victory 1,2022-2023,4,374,2023/02/24 00:00:00+00,Snow Emergency,"901 46TH AVE N,Minneapolis,MN",45.038335,-93.291646,4,Lind - Bohanon,Camden,3,1
-10381091.321609,5620369.17557537,375,Victory 1,2022-2023,4,375,2023/02/24 00:00:00+00,Snow Emergency,"517 3RD AVE NE ,Minneapolis,MN",44.99268,-93.25493,3,St. Anthony East,Northeast,3,2
-10385329.2545379,5612149.85163066,376,Victory 1,2022-2023,4,376,2023/02/24 00:00:00+00,Snow Emergency,"3441 DUPONT AVE S,Minneapolis,MN",44.94044,-93.293,10,South Uptown,Calhoun Isle,3,5
-10385617.2381263,5612868.27196119,377,Victory 1,2022-2023,4,377,2023/02/24 00:00:00+00,Snow Emergency,"3145 FREMONT AVE S,Minneapolis,MN",44.945008,-93.295587,10,South Uptown,Calhoun Isle,3,5
-10385223.5010503,5619221.73387009,378,Victory 1,2022-2023,4,378,2023/02/24 00:00:00+00,Snow Emergency,"715 BRYANT AVE N,Minneapolis,MN",44.98539,-93.29205,5,Sumner - Glenwood,Near North,3,1
-10380916.5499578,5612241.0664146,379,Victory 1,2022-2023,4,379,2023/02/24 00:00:00+00,Snow Emergency,"3405 15th Avenue South,Minneapolis,MN",44.94102,-93.25336,9,Powderhorn Park,Powderhorn,3,6
-10379570.5859947,5598538.34714527,380,Victory 1,2022-2023,4,380,2023/02/24 00:00:00+00,Snow Emergency,"3345 gerardh ave south,Minneapolis,MN",44.853824,-93.241269,0, , ,3,0
-10383340.5318272,5616004.00915435,381,Victory 1,2022-2023,4,381,2023/02/24 00:00:00+00,Snow Emergency,"1811 Stevens ave s ,Minneapolis,MN",44.964942,-93.275135,6,Steven's Square - Loring Heights,Central,3,3
