X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinance_,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day_ID,Snow_Emerg
-93.3057000003755,44.9957000017166,4137,271120319214,2020/01/20 00:00:00+00,1615 NEWTON AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.995737,-93.305744,5,Willard - Hay,Near North,1,3,Newton
-93.283100001514,44.9398000016809,4138,271120319174,2020/01/19 00:00:00+00,3444 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.939786,-93.283083,8,Lyndale,Powderhorn,5,2,Newton
-93.283100001514,44.9396999999881,4139,271120319173,2020/01/19 00:00:00+00,3446 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.939696,-93.283057,8,Lyndale,Powderhorn,5,2,Newton
-93.283100001514,44.9391999989748,4140,271120319172,2020/01/19 00:00:00+00,3506 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.93917,-93.283056,8,Lyndale,Powderhorn,5,2,Newton
-93.283100001514,44.9387000016868,4141,271120319171,2020/01/19 00:00:00+00,3522 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.938672,-93.283076,8,Lyndale,Powderhorn,5,2,Newton
-93.2829999998212,44.9384999983013,4142,271120319170,2020/01/19 00:00:00+00,3526 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.938531,-93.283044,8,Lyndale,Powderhorn,5,2,Newton
-93.2829999998212,44.9384000003338,4143,271120319169,2020/01/19 00:00:00+00,3532 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.938424,-93.283038,8,Lyndale,Powderhorn,5,2,Newton
-93.283100001514,44.938299998641,4144,271120319168,2020/01/19 00:00:00+00,3536 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.938326,-93.28306,8,Lyndale,Powderhorn,5,2,Newton
-93.283100001514,44.9354999996722,4145,271120319167,2020/01/19 00:00:00+00,3708 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.935529,-93.283059,8,King Field,Southwest,5,2,Newton
-93.283100001514,44.931099999696,4146,271120319166,2020/01/19 00:00:00+00,3944 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.931091,-93.283105,8,King Field,Southwest,5,2,Newton
-93.283100001514,44.9270000010729,4147,271120319165,2020/01/19 00:00:00+00,4148 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.927049,-93.283113,8,King Field,Southwest,5,2,Newton
-93.283100001514,44.9270000010729,4148,271120319164,2020/01/19 00:00:00+00,4152 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.927049,-93.283112,8,King Field,Southwest,5,2,Newton
-93.2868000008166,44.9481999985874,4149,271120319163,2020/01/19 00:00:00+00,3006 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948167,-93.286808,8,Lyndale,Powderhorn,5,2,Newton
-93.2868000008166,44.9477999992669,4150,271120319162,2020/01/19 00:00:00+00,3010 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947791,-93.286803,8,Lyndale,Powderhorn,5,2,Newton
-93.2868000008166,44.9472000002861,4151,271120319161,2020/01/19 00:00:00+00,3028 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947177,-93.286816,8,Lyndale,Powderhorn,5,2,Newton
-93.2868000008166,44.9470000006258,4152,271120319160,2020/01/19 00:00:00+00,3032 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947042,-93.286819,8,Lyndale,Powderhorn,5,2,Newton
-93.2868999987841,44.9468999989331,4153,271120319159,2020/01/19 00:00:00+00,3042 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946906,-93.28685,8,Lyndale,Powderhorn,5,2,Newton
-93.2868999987841,44.9464000016451,4154,271120319157,2020/01/19 00:00:00+00,3102 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946401,-93.286861,8,Lyndale,Powderhorn,5,2,Newton
-93.2498999983072,44.9431999996305,4155,271120319130,2020/01/20 00:00:00+00,3241 17TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.943171,-93.249903,9,Powderhorn Park,Powderhorn,6,3,Newton
-93.2498999983072,44.943100001663,4156,271120319129,2020/01/20 00:00:00+00,3245 17TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.9431,-93.249902,9,Powderhorn Park,Powderhorn,6,3,Newton
-93.2498999983072,44.9417000003159,4157,271120319128,2020/01/20 00:00:00+00,3335 17TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.941703,-93.249882,9,Powderhorn Park,Powderhorn,6,3,Newton
-93.2498000003397,44.9230000004172,4158,271120319127,2020/01/20 00:00:00+00,4415 17TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.922993,-93.249816,11,Northrop,Nokomis,6,3,Newton
-93.2498000003397,44.9230000004172,4159,271120319126,2020/01/20 00:00:00+00,4409 17TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.923023,-93.249821,11,Northrop,Nokomis,6,3,Newton
-93.2498999983072,44.917500000447,4160,271120319125,2020/01/20 00:00:00+00,4709 17TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.917455,-93.249856,11,Northrop,Nokomis,6,3,Newton
-93.2512000016868,44.9202000014484,4161,271120319124,2020/01/20 00:00:00+00,4547 16TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.920164,-93.251201,11,Northrop,Nokomis,6,3,Newton
-93.251099999994,44.9217000007629,4162,271120319123,2020/01/20 00:00:00+00,4455 16TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.921712,-93.251113,11,Northrop,Nokomis,6,3,Newton
-93.251099999994,44.9230999983847,4163,271120319122,2020/01/20 00:00:00+00,4401 16TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.923096,-93.251126,11,Northrop,Nokomis,6,3,Newton
-93.2512000016868,44.9274999983609,4164,271120319121,2020/01/20 00:00:00+00,4135 16TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.927549,-93.251187,8,Bancroft,Powderhorn,6,3,Newton
-93.2512000016868,44.9400999993086,4165,271120319120,2020/01/20 00:00:00+00,3441 16TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.940098,-93.251198,9,Powderhorn Park,Powderhorn,6,3,Newton
-93.2512000016868,44.945000000298,4166,271120319119,2020/01/20 00:00:00+00,3149 16TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945021,-93.251238,9,Powderhorn Park,Powderhorn,6,3,Newton
-93.2512000016868,44.9481000006199,4167,271120319118,2020/01/20 00:00:00+00,3007 16TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.9481,-93.251246,9,Powderhorn Park,Powderhorn,6,3,Newton
-93.2538000009954,44.9472999982536,4168,271120319117,2020/01/20 00:00:00+00,3033 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947269,-93.253794,9,Powderhorn Park,Powderhorn,6,3,Newton
-93.2536999993026,44.9411000013351,4169,271120319116,2020/01/20 00:00:00+00,3405 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.941124,-93.253708,9,Powderhorn Park,Powderhorn,6,3,Newton
-93.2536999993026,44.9400999993086,4170,271120319115,2020/01/20 00:00:00+00,3433 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.940067,-93.253681,9,Powderhorn Park,Powderhorn,6,3,Newton
-93.2536999993026,44.9316999986768,4171,271120319113,2020/01/20 00:00:00+00,3921 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.931686,-93.253667,8,Bancroft,Powderhorn,6,3,Newton
-93.2536000013351,44.931400001049,4172,271120319112,2020/01/20 00:00:00+00,3929 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.931447,-93.25362,8,Bancroft,Powderhorn,6,3,Newton
-93.2536000013351,44.931400001049,4173,271120319111,2020/01/20 00:00:00+00,3933 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.931361,-93.253629,8,Bancroft,Powderhorn,6,3,Newton
-93.2536000013351,44.9290000014007,4174,271120319110,2020/01/20 00:00:00+00,4029 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.929028,-93.253604,8,Bancroft,Powderhorn,6,3,Newton
-93.2536000013351,44.9252999983728,4175,271120319109,2020/01/20 00:00:00+00,4251 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.925294,-93.253645,8,Northrop,Nokomis,6,3,Newton
-93.2536000013351,44.9237999990582,4176,271120319108,2020/01/20 00:00:00+00,4343 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.923766,-93.253642,11,Northrop,Nokomis,6,3,Newton
-93.2448000013828,44.9829000011086,4177,271120319098,2020/01/19 00:00:00+00,302 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982936,-93.244775,3,Marcy Holmes,University,4,2,Newton
-93.2448000013828,44.9829000011086,4178,271120319097,2020/01/19 00:00:00+00,300 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982906,-93.244806,3,Marcy Holmes,University,4,2,Newton
-93.2450000010431,44.9825999997556,4179,271120319096,2020/01/19 00:00:00+00,226 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982638,-93.245016,3,Marcy Holmes,University,4,2,Newton
-93.2450000010431,44.9825999997556,4180,271120319095,2020/01/19 00:00:00+00,228 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982636,-93.244985,3,Marcy Holmes,University,4,2,Newton
-93.2450999990106,44.9825000017881,4181,271120319094,2020/01/19 00:00:00+00,224 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982516,-93.245091,3,Marcy Holmes,University,4,2,Newton
-93.2452000007033,44.9824000000954,4182,271120319093,2020/01/19 00:00:00+00,222 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982403,-93.245201,3,Marcy Holmes,University,4,2,Newton
-93.2452999986708,44.9822999984026,4183,271120319092,2020/01/19 00:00:00+00,216 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982274,-93.245292,3,Marcy Holmes,University,4,2,Newton
-93.2454000003636,44.9822000004351,4184,271120319091,2020/01/19 00:00:00+00,212 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982209,-93.245362,3,Marcy Holmes,University,4,2,Newton
-93.2454000003636,44.9820999987423,4185,271120319090,2020/01/19 00:00:00+00,208 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982104,-93.245436,3,Marcy Holmes,University,4,2,Newton
-93.2454000003636,44.9820999987423,4186,271120319089,2020/01/19 00:00:00+00,206 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982082,-93.245449,3,Marcy Holmes,University,4,2,Newton
-93.2454999983311,44.9820000007749,4187,271120319088,2020/01/19 00:00:00+00,204 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.98204,-93.245498,3,Marcy Holmes,University,4,2,Newton
-93.2454999983311,44.9820000007749,4188,271120319087,2020/01/19 00:00:00+00,202 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.981984,-93.245521,3,Marcy Holmes,University,4,2,Newton
-93.2454999983311,44.9820000007749,4189,271120319086,2020/01/19 00:00:00+00,200 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.981968,-93.245518,3,Marcy Holmes,University,4,2,Newton
-93.2474000006914,44.9840999990702,4190,271120319085,2020/01/19 00:00:00+00,302 6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984095,-93.247446,3,Marcy Holmes,University,4,2,Newton
-93.2474000006914,44.9842000007629,4191,271120319084,2020/01/19 00:00:00+00,306 6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984187,-93.247421,3,Marcy Holmes,University,4,2,Newton
-93.2474000006914,44.9842999987304,4192,271120319083,2020/01/19 00:00:00+00,312 6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984253,-93.247384,3,Marcy Holmes,University,4,2,Newton
-93.2470000013709,44.9847000017762,4193,271120319082,2020/01/19 00:00:00+00,326 6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984698,-93.247044,3,Marcy Holmes,University,4,2,Newton
-93.2465999983251,44.9851999990642,4194,271120319081,2020/01/19 00:00:00+00,408 6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.98523,-93.246632,3,Marcy Holmes,University,4,2,Newton
-93.2463999986649,44.9855999983847,4195,271120319080,2020/01/19 00:00:00+00,422 6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.985633,-93.246375,3,Marcy Holmes,University,4,2,Newton
-93.2448000013828,44.9875000007451,4196,271120319079,2020/01/19 00:00:00+00,616 6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.98751,-93.244814,3,Marcy Holmes,University,4,2,Newton
-93.2446999996901,44.9875999987125,4197,271120319078,2020/01/19 00:00:00+00,624 6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.987616,-93.244721,3,Marcy Holmes,University,4,2,Newton
-93.2613000012934,44.930799998343,4198,271120319077,2020/01/19 00:00:00+00,3944 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.930796,-93.261324,8,Bancroft,Powderhorn,6,2,Newton
-93.2613000012934,44.9301999993622,4199,271120319076,2020/01/19 00:00:00+00,4004 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.930222,-93.261278,8,Bancroft,Powderhorn,6,2,Newton
-93.2613000012934,44.9281000010669,4200,271120319075,2020/01/19 00:00:00+00,4116 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.928088,-93.261302,8,Bancroft,Powderhorn,6,2,Newton
-93.2613000012934,44.9244000017643,4201,271120319074,2020/01/19 00:00:00+00,4320 ELLIOT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.92441,-93.261294,11,Northrop,Nokomis,6,2,Newton
-93.2600999996066,44.9409999996424,4202,271120319073,2020/01/19 00:00:00+00,3408 10TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940983,-93.260086,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2600999996066,44.9398000016809,4203,271120319072,2020/01/19 00:00:00+00,3452 10TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.939776,-93.26009,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2600999996066,44.9248000010848,4204,271120319071,2020/01/19 00:00:00+00,4310 10TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924819,-93.260062,11,Northrop,Nokomis,6,2,Newton
-93.2600000016391,44.924699999392,4205,271120319070,2020/01/19 00:00:00+00,4312 10TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924656,-93.259996,11,Northrop,Nokomis,6,2,Newton
-93.2600000016391,44.9244000017643,4206,271120319069,2020/01/19 00:00:00+00,4320 10TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924355,-93.259996,11,Northrop,Nokomis,6,2,Newton
-93.2600000016391,44.9241000004113,4207,271120319068,2020/01/19 00:00:00+00,4332 10TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924058,-93.260046,11,Northrop,Nokomis,6,2,Newton
-93.2600000016391,44.9241000004113,4208,271120319067,2020/01/19 00:00:00+00,4326 10TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924092,-93.259998,11,Northrop,Nokomis,6,2,Newton
-93.2587999999523,44.9310000017285,4209,271120319066,2020/01/19 00:00:00+00,3944 11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.930951,-93.25876,8,Bancroft,Powderhorn,6,2,Newton
-93.2587999999523,44.9345999993384,4210,271120319065,2020/01/19 00:00:00+00,3746 11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.934632,-93.258782,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2587999999523,44.9349000006914,4211,271120319064,2020/01/19 00:00:00+00,3736 11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.93493,-93.258765,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2587999999523,44.9351999983191,4212,271120319063,2020/01/19 00:00:00+00,3724 11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.935183,-93.25876,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2587999999523,44.9380000010133,4213,271120319062,2020/01/19 00:00:00+00,3544 11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937983,-93.258819,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2587999999523,44.9384000003338,4214,271120319061,2020/01/19 00:00:00+00,3540 11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938411,-93.258834,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2714999988675,44.9375,4215,271120319060,2020/01/19 00:00:00+00,3606 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937524,-93.271527,8,Central,Powderhorn,5,2,Newton
-93.2714999988675,44.9376000016928,4216,271120319059,2020/01/19 00:00:00+00,3602 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937637,-93.271488,8,Central,Powderhorn,5,2,Newton
-93.2714999988675,44.936700001359,4217,271120319058,2020/01/19 00:00:00+00,3628 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.936748,-93.271487,8,Central,Powderhorn,5,2,Newton
-93.2716999985278,44.9145000018179,4218,271120319057,2020/01/19 00:00:00+00,4854 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.914548,-93.271666,8,Field,Nokomis,5,2,Newton
-93.2716999985278,44.9147000014782,4219,271120319056,2020/01/19 00:00:00+00,4850 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.914683,-93.271652,8,Field,Nokomis,5,2,Newton
-93.2716999985278,44.9153999984264,4220,271120319055,2020/01/19 00:00:00+00,4822 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.915432,-93.271665,8,Field,Nokomis,5,2,Newton
-93.2716999985278,44.9155000001192,4221,271120319054,2020/01/19 00:00:00+00,4820 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.91553,-93.271657,8,Field,Nokomis,5,2,Newton
-93.2716000005603,44.9193000011146,4222,271120319053,2020/01/19 00:00:00+00,4614 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.919301,-93.271604,8,Field,Nokomis,5,2,Newton
-93.2716000005603,44.9195000007749,4223,271120319052,2020/01/19 00:00:00+00,4604 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.919549,-93.271581,8,Field,Nokomis,5,2,Newton
-93.2716000005603,44.9200000017881,4224,271120319051,2020/01/19 00:00:00+00,4552 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.920015,-93.271597,8,Regina,Nokomis,5,2,Newton
-93.2716000005603,44.9202000014484,4225,271120319050,2020/01/19 00:00:00+00,4546 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.920169,-93.271569,8,Regina,Nokomis,5,2,Newton
-93.2714999988675,44.9204999990761,4226,271120319049,2020/01/19 00:00:00+00,4538 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.920474,-93.27154,8,Regina,Nokomis,5,2,Newton
-93.2806000001729,44.9202999994159,4227,271120319048,2020/01/19 00:00:00+00,4536 WENTWORTH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.920321,-93.280583,8,King Field,Southwest,5,2,Newton
-93.2806000001729,44.9217000007629,4228,271120319047,2020/01/19 00:00:00+00,4450 WENTWORTH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.921732,-93.280588,8,King Field,Southwest,5,2,Newton
-93.2806000001729,44.9237000010908,4229,271120319046,2020/01/19 00:00:00+00,4346 WENTWORTH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.923676,-93.280561,8,King Field,Southwest,5,2,Newton
-93.230000000447,44.9530999995768,4230,271120319003,2020/01/19 00:00:00+00,2720 29TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.953074,-93.230006,2,Longfellow,Longfellow,4,2,Newton
-93.230000000447,44.9528999999166,4231,271120319002,2020/01/19 00:00:00+00,2722 29TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952948,-93.229989,2,Longfellow,Longfellow,4,2,Newton
-93.2263999991119,44.9616999998689,4232,271120319001,2020/01/19 00:00:00+00,2102 MINNEAPOLIS AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.961748,-93.22645,2,Seward,Longfellow,4,2,Newton
-93.2316000014544,44.9494000002742,4233,271120319000,2020/01/19 00:00:00+00,2900 28TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94944,-93.231626,2,Longfellow,Longfellow,4,2,Newton
-93.2316000014544,44.9512000009418,4234,271120318998,2020/01/19 00:00:00+00,2820 28TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951179,-93.23159,2,Longfellow,Longfellow,4,2,Newton
-93.2256999984384,44.951099999249,4235,271120318997,2020/01/19 00:00:00+00,2822 32ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951088,-93.225705,2,Longfellow,Longfellow,4,2,Newton
-93.3009000010788,44.9457000009716,4236,271120318958,2020/01/19 00:00:00+00,3126 HUMBOLDT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945668,-93.300907,10,ECCO,Calhoun Isle,5,2,Newton
-93.3009000010788,44.9453999996185,4237,271120318957,2020/01/19 00:00:00+00,3136 HUMBOLDT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945383,-93.300927,10,ECCO,Calhoun Isle,5,2,Newton
-93.3009999990463,44.9407999999821,4238,271120318956,2020/01/19 00:00:00+00,3412 HUMBOLDT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940774,-93.300974,10,ECCO,Calhoun Isle,5,2,Newton
-93.3009999990463,44.9389000013471,4239,271120318955,2020/01/19 00:00:00+00,3518 HUMBOLDT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938905,-93.300968,10,ECCO,Calhoun Isle,5,2,Newton
-93.3035000003874,44.9450999982655,4240,271120318954,2020/01/19 00:00:00+00,3150 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945122,-93.303466,10,ECCO,Calhoun Isle,5,2,Newton
-93.3035000003874,44.945300001651,4241,271120318953,2020/01/19 00:00:00+00,3138 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945304,-93.303475,10,ECCO,Calhoun Isle,5,2,Newton
-93.3035000003874,44.9453999996185,4242,271120318952,2020/01/19 00:00:00+00,3132 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945433,-93.303462,10,ECCO,Calhoun Isle,5,2,Newton
-93.3033999986947,44.9455999992788,4243,271120318950,2020/01/19 00:00:00+00,3126 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945599,-93.303439,10,ECCO,Calhoun Isle,5,2,Newton
-93.250300001353,44.9609999991953,4244,271120318925,2020/01/19 00:00:00+00,1616 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.960997,-93.250315,6,Ventura Village,Phillips,3,2,Newton
-93.2505999989808,44.9609999991953,4245,271120318924,2020/01/19 00:00:00+00,1610 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.960978,-93.250583,6,Ventura Village,Phillips,3,2,Newton
-93.250799998641,44.9609999991953,4246,271120318923,2020/01/19 00:00:00+00,1606 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.960966,-93.250758,6,Ventura Village,Phillips,3,2,Newton
-93.2558999992907,44.9618999995291,4247,271120318922,2020/01/19 00:00:00+00,1312 21ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.961858,-93.255885,6,Ventura Village,Phillips,3,2,Newton
-93.2608000002801,44.9618999995291,4248,271120318921,2020/01/19 00:00:00+00,904 21ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.961856,-93.260849,6,Ventura Village,Phillips,3,2,Newton
-93.2604000009596,44.9618000015616,4249,271120318920,2020/01/19 00:00:00+00,922 21ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.961839,-93.260381,6,Ventura Village,Phillips,3,2,Newton
-93.2615999989212,44.9618000015616,4250,271120318919,2020/01/19 00:00:00+00,812 21ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.96183,-93.261649,6,Ventura Village,Phillips,3,2,Newton
-93.2613000012934,44.9618000015616,4251,271120318918,2020/01/19 00:00:00+00,804 21ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.961847,-93.26129,6,Ventura Village,Phillips,3,2,Newton
-93.2663999982178,44.9662999995053,4252,271120318917,2020/01/19 00:00:00+00,612 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.966321,-93.266429,6,Elliot Park,Central,3,2,Newton
-93.2663000002503,44.9662999995053,4253,271120318916,2020/01/19 00:00:00+00,614 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.96634,-93.2663,6,Elliot Park,Central,3,2,Newton
-93.255600001663,44.9681999981403,4254,271120318915,2020/01/19 00:00:00+00,802 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.968192,-93.255637,6,Elliot Park,Central,3,2,Newton
-93.2556999996305,44.9681000001729,4255,271120318914,2020/01/19 00:00:00+00,804 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.968091,-93.255708,6,Elliot Park,Central,3,2,Newton
-93.2558000013232,44.9679999984801,4256,271120318913,2020/01/19 00:00:00+00,806 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.967968,-93.255792,6,Elliot Park,Central,3,2,Newton
-93.2558999992907,44.9679000005126,4257,271120318912,2020/01/19 00:00:00+00,814 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.967893,-93.255873,6,Elliot Park,Central,3,2,Newton
-93.2558000013232,44.9679000005126,4258,271120318911,2020/01/19 00:00:00+00,812 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.967861,-93.255836,6,Elliot Park,Central,3,2,Newton
-93.256400000304,44.9671999998391,4259,271120318910,2020/01/19 00:00:00+00,904 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.967242,-93.256431,6,Elliot Park,Central,3,2,Newton
-93.2576999999583,44.9679999984801,4260,271120318909,2020/01/19 00:00:00+00,1112 9TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968029,-93.257678,6,Elliot Park,Central,3,2,Newton
-93.2558999992907,44.9673999994993,4261,271120318908,2020/01/19 00:00:00+00,1212 9TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.967367,-93.255914,6,Elliot Park,Central,3,2,Newton
-93.2558999992907,44.9673999994993,4262,271120318907,2020/01/19 00:00:00+00,1302 9TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.967366,-93.255916,6,Elliot Park,Central,3,2,Newton
-93.3057000003755,44.9957000017166,4263,271120318814,2020/01/20 00:00:00+00,1611 NEWTON AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.995684,-93.305737,5,Willard - Hay,Near North,1,3,Newton
-93.305799998343,44.992199998349,4264,271120318813,2020/01/20 00:00:00+00,1321 NEWTON AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.992247,-93.305775,5,Willard - Hay,Near North,1,3,Newton
